longueur_onde,flux
5840.3975,4321.4849
5840.4121,4299.3628
5840.4272,4299.3628
5840.4424,4187.2314
5840.4575,4166.3472
5840.4722,4160.4463
5840.4873,4145.4438
5840.5024,4145.4438
5840.5171,4310.9883
5840.5322,4374.7539
5840.5474,4349.0698
5840.5625,4216.0796
5840.5771,4216.0796
5840.5923,4201.8823
5840.6074,4192.5010
5840.6221,4196.6919
5840.6372,4290.6309
5840.6523,4290.6309
5840.6675,4299.1738
5840.6821,4308.2964
5840.6973,4308.2964
5840.7124,4236.3926
5840.7271,4230.5474
5840.7422,4263.2002
5840.7573,4319.6772
5840.7725,4319.6772
5840.7871,4203.8091
5840.8022,4176.3120
5840.8174,4237.1396
5840.8325,4419.2588
5840.8472,4419.2588
5840.8623,4342.2285
5840.8774,4308.0825
5840.8921,4285.2485
5840.9072,4139.7798
5840.9224,4139.7798
5840.9375,4112.3872
5840.9521,4092.4536
5840.9673,4097.2495
5840.9824,4308.0645
5840.9971,4308.0645
5841.0122,4342.3013
5841.0273,4381.5327
5841.0425,4381.5327
5841.0571,4348.9263
5841.0723,4345.7051
5841.0874,4335.4907
5841.1021,4316.8911
5841.1172,4316.8911
5841.1323,4227.8784
5841.1475,4205.5156
5841.1621,4252.5947
5841.1772,4398.2627
5841.1924,4398.2627
5841.2075,4269.5479
5841.2222,4211.6147
5841.2373,4239.0229
5841.2524,4414.2036
5841.2671,4414.2036
5841.2822,4348.7085
5841.2974,4301.5312
5841.3125,4301.8389
5841.3271,4312.6646
5841.3423,4312.6646
5841.3574,4367.0640
5841.3721,4427.3730
5841.3872,4427.3730
5841.4023,4342.9248
5841.4175,4335.7007
5841.4321,4337.4385
5841.4473,4340.4165
5841.4624,4340.4165
5841.4771,4326.2383
5841.4922,4323.0430
5841.5073,4302.6543
5841.5225,4245.8076
5841.5371,4245.8076
5841.5522,4223.1685
5841.5674,4214.0205
5841.5825,4214.9873
5841.5972,4220.0347
5841.6123,4220.0347
5841.6274,4287.9771
5841.6421,4331.4829
5841.6572,4317.5635
5841.6724,4094.8616
5841.6875,4094.8616
5841.7021,4183.3506
5841.7173,4268.9360
5841.7324,4268.9360
5841.7471,4299.4067
5841.7622,4300.7373
5841.7773,4344.2397
5841.7925,4407.2769
5841.8071,4407.2769
5841.8223,4475.9956
5841.8374,4487.2944
5841.8521,4436.5308
5841.8672,4323.3218
5841.8823,4323.3218
5841.8975,4236.1860
5841.9121,4208.7749
5841.9272,4255.9351
5841.9424,4431.0898
5841.9575,4431.0898
5841.9722,4232.5244
5841.9873,4131.9937
5842.0024,4166.1650
5842.0171,4426.6777
5842.0322,4426.6777
5842.0474,4365.4272
5842.0625,4318.9092
5842.0771,4317.9414
5842.0923,4272.9585
5842.1074,4272.9585
5842.1221,4253.7773
5842.1372,4232.5005
5842.1523,4232.5005
5842.1675,4217.3604
5842.1821,4216.1763
5842.1973,4290.8354
5842.2124,4412.0645
5842.2271,4412.0645
5842.2422,4314.0615
5842.2573,4294.7134
5842.2725,4344.8257
5842.2871,4467.8457
5842.3022,4467.8457
5842.3174,4405.7505
5842.3325,4384.3936
5842.3472,4367.6836
5842.3623,4300.4409
5842.3774,4300.4409
5842.3921,4276.4814
5842.4072,4263.8242
5842.4224,4281.4136
5842.4375,4423.8428
5842.4521,4423.8428
5842.4673,4274.6284
5842.4824,4160.1411
5842.4971,4161.8369
5842.5122,4236.9131
5842.5273,4236.9131
5842.5425,4278.2158
5842.5571,4323.2031
5842.5723,4323.2031
5842.5874,4247.2241
5842.6021,4241.9888
5842.6172,4251.3911
5842.6323,4265.9292
5842.6475,4265.9292
5842.6621,4327.8154
5842.6772,4338.7129
5842.6924,4289.4858
5842.7075,4178.9482
5842.7222,4178.9482
5842.7373,4196.9795
5842.7524,4202.4785
5842.7671,4274.3726
5842.7822,4522.3120
5842.7974,4522.3120
5842.8125,4306.3521
5842.8271,4206.3960
5842.8423,4231.0513
5842.8574,4379.1313
5842.8721,4379.1313
5842.8872,4285.4414
5842.9023,4223.5498
5842.9175,4226.3721
5842.9321,4269.0928
5842.9473,4269.0928
5842.9624,4274.9487
5842.9771,4280.3096
5842.9922,4280.3096
5843.0073,4358.4971
5843.0225,4359.8901
5843.0371,4402.6084
5843.0522,4456.2676
5843.0674,4456.2676
5843.0825,4477.8892
5843.0972,4480.1768
5843.1123,4399.0864
5843.1274,4258.4336
5843.1421,4258.4336
5843.1572,4267.0181
5843.1724,4268.8086
5843.1875,4266.4404
5843.2021,4260.6270
5843.2173,4260.6270
5843.2324,4387.8911
5843.2471,4429.9072
5843.2622,4418.5312
5843.2773,4376.8647
5843.2925,4376.8647
5843.3071,4371.3472
5843.3223,4368.7202
5843.3374,4368.7866
5843.3521,4369.1914
5843.3672,4369.1914
5843.3823,4352.9297
5843.3975,4342.2876
5843.4121,4340.6250
5843.4272,4317.9849
5843.4424,4317.9849
5843.4575,4261.9453
5843.4722,4212.7852
5843.4873,4212.7852
5843.5024,4373.7266
5843.5171,4374.1606
5843.5322,4408.7134
5843.5474,4448.9102
5843.5625,4448.9102
5843.5771,4344.5522
5843.5923,4336.3950
5843.6074,4321.4766
5843.6221,4298.4429
5843.6372,4298.4429
5843.6523,4287.5962
5843.6675,4285.8154
5843.6821,4288.3535
5843.6973,4293.6201
5843.7124,4293.6201
5843.7271,4439.8262
5843.7422,4478.2788
5843.7573,4421.2505
5843.7725,4257.7812
5843.7871,4257.7812
5843.8022,4347.4326
5843.8174,4381.2964
5843.8325,4352.9585
5843.8472,4234.7349
5843.8623,4234.7349
5843.8774,4226.4878
5843.8921,4222.2617
5843.9072,4237.4468
5843.9224,4339.6509
5843.9375,4339.6509
5843.9521,4246.6274
5843.9673,4184.0532
5843.9824,4199.3052
5843.9971,4412.8589
5844.0122,4412.8589
5844.0273,4384.3379
5844.0425,4359.6279
5844.0571,4358.4790
5844.0723,4140.8936
5844.0874,4140.8936
5844.1021,4263.8491
5844.1172,4399.7275
5844.1323,4399.7275
5844.1475,4304.7886
5844.1621,4299.2783
5844.1772,4294.6836
5844.1924,4288.2227
5844.2075,4288.2227
5844.2222,4356.2285
5844.2373,4364.9507
5844.2524,4264.4868
5844.2671,4083.8572
5844.2822,4083.8572
5844.2974,4116.4927
5844.3125,4123.2334
5844.3271,4140.3594
5844.3423,4180.2192
5844.3574,4180.2192
5844.3721,4190.4429
5844.3872,4193.4521
5844.4023,4212.7788
5844.4175,4272.3511
5844.4321,4272.3511
5844.4473,4308.7051
5844.4624,4323.0083
5844.4771,4306.3301
5844.4922,4235.5366
5844.5073,4235.5366
5844.5225,4154.8599
5844.5371,4114.0386
5844.5522,4121.9966
5844.5674,4171.8345
5844.5825,4171.8345
5844.5972,4159.6094
5844.6123,4151.8481
5844.6274,4161.4829
5844.6421,4263.8735
5844.6572,4263.8735
5844.6724,4303.1733
5844.6875,4333.9707
5844.7021,4331.2104
5844.7173,4256.4624
5844.7324,4256.4624
5844.7471,4276.1587
5844.7622,4295.0142
5844.7773,4295.0142
5844.7925,4412.3706
5844.8071,4413.9741
5844.8223,4343.2651
5844.8374,4261.0786
5844.8521,4261.0786
5844.8672,4201.5410
5844.8823,4197.6553
5844.8975,4230.9966
5844.9121,4277.9336
5844.9272,4277.9336
5844.9424,4198.0415
5844.9575,4188.3926
5844.9722,4161.8989
5844.9873,4116.6870
5845.0024,4116.6870
5845.0171,4224.8213
5845.0322,4244.3477
5845.0474,4258.8638
5845.0625,4289.0210
5845.0771,4289.0210
5845.0923,4356.1528
5845.1074,4372.6060
5845.1221,4341.5356
5845.1372,4262.3071
5845.1523,4262.3071
5845.1675,4221.2090
5845.1821,4208.2710
5845.1973,4218.9458
5845.2124,4252.7944
5845.2271,4252.7944
5845.2422,4226.3359
5845.2573,4216.0098
5845.2725,4225.2354
5845.2871,4262.3428
5845.3022,4262.3428
5845.3174,4294.0049
5845.3325,4308.9536
5845.3472,4286.6914
5845.3623,4169.6191
5845.3774,4169.6191
5845.3921,4265.6641
5845.4072,4319.5503
5845.4224,4329.5249
5845.4375,4401.4839
5845.4521,4401.4839
5845.4673,4415.4067
5845.4824,4424.5654
5845.4971,4404.3071
5845.5122,4186.2456
5845.5273,4186.2456
5845.5425,4290.8330
5845.5571,4370.6621
5845.5723,4360.5229
5845.5874,4166.1440
5845.6021,4166.1440
5845.6172,4204.0015
5845.6323,4237.2583
5845.6475,4236.2305
5845.6621,4170.7188
5845.6772,4170.7188
5845.6924,4166.4629
5845.7075,4162.1875
5845.7222,4162.1875
5845.7373,4323.8662
5845.7524,4326.7251
5845.7671,4296.8208
5845.7822,4262.6494
5845.7974,4262.6494
5845.8125,4131.6606
5845.8271,4124.9268
5845.8423,4141.5947
5845.8574,4163.1709
5845.8721,4163.1709
5845.8872,4170.4253
5845.9023,4171.0483
5845.9175,4199.3159
5845.9321,4240.6255
5845.9473,4240.6255
5845.9624,4211.2026
5845.9771,4207.6396
5845.9922,4253.9893
5846.0073,4330.2505
5846.0225,4330.2505
5846.0371,4442.2754
5846.0522,4459.8516
5846.0674,4386.6387
5846.0825,4251.3110
5846.0972,4251.3110
5846.1123,4308.3574
5846.1274,4319.3784
5846.1421,4322.2798
5846.1572,4328.2944
5846.1724,4328.2944
5846.1875,4235.3970
5846.2021,4214.0435
5846.2173,4257.2876
5846.2324,4357.6670
5846.2471,4357.6670
5846.2622,4331.5327
5846.2773,4324.5615
5846.2925,4346.2524
5846.3071,4402.5679
5846.3223,4402.5679
5846.3374,4311.4429
5846.3521,4283.7676
5846.3672,4278.5049
5846.3823,4263.2388
5846.3975,4263.2388
5846.4121,4313.0107
5846.4272,4329.9595
5846.4424,4344.5103
5846.4575,4391.6333
5846.4722,4391.6333
5846.4873,4391.8423
5846.5024,4391.9209
5846.5171,4362.8320
5846.5322,4257.7671
5846.5474,4257.7671
5846.5625,4094.3997
5846.5771,4026.9480
5846.5923,4024.8987
5846.6074,4016.6519
5846.6221,4016.6519
5846.6372,3920.4031
5846.6523,3877.2888
5846.6675,3876.8909
5846.6821,3875.1086
5846.6973,3875.1086
5846.7124,4026.1973
5846.7271,4099.0083
5846.7422,4090.5210
5846.7573,4048.3020
5846.7725,4048.3020
5846.7871,4182.2939
5846.8022,4251.2314
5846.8174,4259.1685
5846.8325,4302.9302
5846.8472,4302.9302
5846.8623,4326.8364
5846.8774,4339.8750
5846.8921,4314.0967
5846.9072,4157.0078
5846.9224,4157.0078
5846.9375,4280.9282
5846.9521,4352.1006
5846.9673,4348.9014
5846.9824,4327.4409
5846.9971,4327.4409
5847.0122,4328.2021
5847.0273,4328.6597
5847.0425,4329.8462
5847.0571,4338.5630
5847.0723,4338.5630
5847.0874,4310.9795
5847.1021,4293.7358
5847.1172,4269.6182
5847.1323,4076.8250
5847.1475,4076.8250
5847.1621,4154.4761
5847.1772,4204.6729
5847.1924,4216.7925
5847.2075,4321.3369
5847.2222,4321.3369
5847.2373,4284.7515
5847.2524,4260.4346
5847.2671,4270.3511
5847.2822,4361.7300
5847.2974,4361.7300
5847.3125,4381.8496
5847.3271,4395.5220
5847.3423,4399.3647
5847.3574,4436.7456
5847.3721,4436.7456
5847.3872,4434.4424
5847.4023,4432.8501
5847.4175,4422.4526
5847.4321,4317.1484
5847.4473,4317.1484
5847.4624,4283.8843
5847.4771,4260.6411
5847.4922,4260.3696
5847.5073,4257.5488
5847.5225,4257.5488
5847.5371,4226.0405
5847.5522,4203.8984
5847.5674,4197.7485
5847.5825,4133.2769
5847.5972,4133.2769
5847.6123,4211.2559
5847.6274,4266.0718
5847.6421,4257.1035
5847.6572,4163.7788
5847.6724,4163.7788
5847.6875,3959.2815
5847.7021,3816.2644
5847.7173,3790.8870
5847.7324,3532.9475
5847.7471,3532.9475
5847.7622,3540.1147
5847.7773,3545.0745
5847.7925,3533.0825
5847.8071,3415.8394
5847.8223,3415.8394
5847.8374,3702.3171
5847.8521,3897.4006
5847.8672,3904.6328
5847.8823,3971.7087
5847.8975,3971.7087
5847.9121,3984.4336
5847.9272,3992.9136
5847.9424,4018.1467
5847.9575,4237.4717
5847.9722,4237.4717
5847.9873,4211.8691
5848.0024,4195.2646
5848.0171,4198.3013
5848.0322,4222.7827
5848.0474,4222.7827
5848.0625,4361.9351
5848.0771,4449.2568
5848.0923,4432.3193
5848.1074,4306.7300
5848.1221,4306.7300
5848.1372,4296.1870
5848.1523,4289.8228
5848.1675,4311.8599
5848.1821,4461.1226
5848.1973,4461.1226
5848.2124,4329.4531
5848.2271,4253.4565
5848.2422,4260.6284
5848.2573,4304.7686
5848.2725,4304.7686
5848.2871,4343.3228
5848.3022,4364.4653
5848.3174,4364.7251
5848.3325,4366.1724
5848.3472,4366.1724
5848.3623,4275.6099
5848.3774,4228.7358
5848.3921,4233.7505
5848.4072,4258.9458
5848.4224,4258.9458
5848.4375,4313.8408
5848.4521,4340.4692
5848.4673,4337.0371
5848.4824,4321.5156
5848.4971,4321.5156
5848.5122,4217.3896
5848.5273,4170.4146
5848.5425,4201.2227
5848.5571,4326.4155
5848.5723,4326.4155
5848.5874,4198.4805
5848.6021,4145.2520
5848.6172,4178.1426
5848.6323,4298.0796
5848.6475,4298.0796
5848.6621,4289.6021
5848.6772,4286.3794
5848.6924,4303.7812
5848.7075,4360.6606
5848.7222,4360.6606
5848.7373,4335.6104
5848.7524,4327.0039
5848.7671,4305.3491
5848.7822,4241.9639
5848.7974,4241.9639
5848.8125,4337.7900
5848.8271,4367.1733
5848.8423,4410.8862
5848.8574,4525.3574
5848.8721,4525.3574
5848.8872,4450.2114
5848.9023,4429.9565
5848.9175,4396.2866
5848.9321,4317.4844
5848.9473,4317.4844
5848.9624,4302.7241
5848.9771,4299.2930
5848.9922,4320.5605
5849.0073,4364.9937
5849.0225,4364.9937
5849.0371,4314.6934
5849.0522,4304.8530
5849.0674,4295.6406
5849.0825,4278.4849
5849.0972,4278.4849
5849.1123,4218.7969
5849.1274,4209.2983
5849.1421,4241.5068
5849.1572,4294.8745
5849.1724,4294.8745
5849.1875,4324.4209
5849.2021,4328.0591
5849.2173,4280.3486
5849.2324,4210.1660
5849.2471,4210.1660
5849.2622,4173.7173
5849.2773,4170.5200
5849.2925,4195.3218
5849.3071,4227.6226
5849.3223,4227.6226
5849.3374,4049.6665
5849.3521,4040.2324
5849.3672,4129.8232
5849.3823,4232.7734
5849.3975,4232.7734
5849.4121,4390.9170
5849.4272,4393.9321
5849.4424,4363.6670
5849.4575,4333.1099
5849.4722,4332.1460
5849.4873,4265.4902
5849.5024,4265.4902
5849.5171,4295.0449
5849.5322,4321.1245
5849.5474,4321.3145
5849.5625,4325.0410
5849.5771,4325.0410
5849.5923,4409.5337
5849.6074,4474.2734
5849.6221,4460.0615
5849.6372,4305.3955
5849.6523,4305.3955
5849.6675,4279.4297
5849.6821,4262.2959
5849.6973,4260.0708
5849.7124,4243.9209
5849.7271,4243.9209
5849.7422,4314.1377
5849.7573,4353.6230
5849.7725,4347.1079
5849.7871,4312.7417
5849.8022,4312.7417
5849.8174,4332.6113
5849.8325,4342.0044
5849.8472,4314.2583
5849.8623,4202.5557
5849.8774,4202.5557
5849.8921,4178.7817
5849.9072,4169.5029
5849.9224,4192.6821
5849.9375,4266.1226
5849.9521,4266.1226
5849.9673,4320.2368
5849.9824,4337.2441
5849.9971,4313.1211
5850.0122,4251.7500
5850.0273,4251.7500
5850.0425,4240.3994
5850.0571,4237.6284
5850.0723,4270.5273
5850.0874,4338.6216
5850.1021,4338.6216
5850.1172,4375.8306
5850.1323,4382.4976
5850.1475,4326.4722
5850.1621,4231.3525
5850.1772,4231.3525
5850.1924,4271.2505
5850.2075,4275.9995
5850.2222,4342.8110
5850.2373,4436.2476
5850.2524,4436.2476
5850.2671,4271.1680
5850.2822,4260.7339
5850.2974,4301.3052
5850.3125,4348.0757
5850.3271,4348.0757
5850.3423,4268.7573
5850.3574,4267.8589
5850.3721,4231.9321
5850.3872,4197.8848
5850.4023,4202.6724
5850.4175,4322.6226
5850.4321,4322.6226
5850.4473,4302.7773
5850.4624,4287.4150
5850.4771,4292.0444
5850.4922,4339.2583
5850.5073,4339.2583
5850.5225,4294.4956
5850.5371,4266.5039
5850.5522,4279.3569
5850.5674,4357.3081
5850.5825,4357.3081
5850.5972,4323.8057
5850.6123,4307.1675
5850.6274,4301.4248
5850.6421,4277.7363
5850.6572,4277.7363
5850.6724,4383.3682
5850.6875,4423.9556
5850.7021,4433.0674
5850.7173,4460.3970
5850.7324,4460.3970
5850.7471,4369.8965
5850.7622,4344.0723
5850.7773,4337.7607
5850.7925,4323.4673
5850.8071,4323.4673
5850.8223,4242.4854
5850.8374,4226.4736
5850.8521,4223.8276
5850.8672,4219.2017
5850.8823,4219.2017
5850.8975,4284.3164
5850.9121,4292.1045
5850.9272,4293.3247
5850.9424,4294.9912
5850.9575,4294.9912
5850.9722,4271.7690
5850.9873,4270.6177
5851.0024,4247.5742
5851.0171,4222.9141
5851.0322,4223.3945
5851.0474,4258.0488
5851.0625,4258.0488
5851.0771,4309.6299
5851.0923,4352.7544
5851.1074,4351.7476
5851.1221,4339.4995
5851.1372,4339.4995
5851.1523,4329.1694
5851.1675,4322.4971
5851.1821,4321.4585
5851.1973,4315.0522
5851.2124,4315.0522
5851.2271,4304.3291
5851.2422,4299.0913
5851.2573,4268.8706
5851.2725,4151.2949
5851.2871,4151.2949
5851.3022,4471.7393
5851.3174,4585.8291
5851.3325,4518.4155
5851.3472,4336.8374
5851.3623,4336.8374
5851.3774,4332.8569
5851.3921,4331.8887
5851.4072,4300.9897
5851.4224,4240.5684
5851.4375,4240.5684
5851.4521,4294.0903
5851.4673,4301.8999
5851.4824,4292.6250
5851.4971,4279.1289
5851.5122,4279.1289
5851.5273,4452.5005
5851.5425,4463.1196
5851.5571,4478.9624
5851.5723,4496.2915
5851.5874,4493.2544
5851.6021,4266.9565
5851.6172,4266.9565
5851.6323,4236.4609
5851.6475,4211.4312
5851.6621,4216.5928
5851.6772,4271.7720
5851.6924,4271.7720
5851.7075,4260.2310
5851.7222,4253.2227
5851.7373,4219.8965
5851.7524,4043.8582
5851.7671,4043.8582
5851.7822,3960.8684
5851.7974,3924.7051
5851.8125,3875.4189
5851.8271,3714.2197
5851.8423,3714.2197
5851.8574,3560.0759
5851.8721,3514.5894
5851.8872,3525.3406
5851.9023,3549.2180
5851.9175,3549.2180
5851.9321,3625.6809
5851.9473,3639.2656
5851.9624,3761.7390
5851.9771,3954.8098
5851.9922,3954.8098
5852.0073,4105.2144
5852.0225,4116.9766
5852.0371,4198.6104
5852.0522,4291.7300
5852.0674,4290.7241
5852.0825,4150.8921
5852.0972,4150.8921
5852.1123,4225.6636
5852.1274,4287.4653
5852.1421,4295.6421
5852.1572,4380.2178
5852.1724,4380.2178
5852.1875,4372.7666
5852.2021,4368.3750
5852.2173,4342.4097
5852.2324,4216.1021
5852.2471,4216.1021
5852.2622,4342.2827
5852.2773,4393.2720
5852.2925,4390.6089
5852.3071,4382.7954
5852.3223,4382.7954
5852.3374,4251.5532
5852.3521,4218.0371
5852.3672,4247.3457
5852.3823,4304.4248
5852.3975,4304.4248
5852.4121,4365.3916
5852.4272,4373.5254
5852.4424,4361.4214
5852.4575,4345.0894
5852.4722,4345.0894
5852.4873,4227.0229
5852.5024,4223.2905
5852.5171,4260.8823
5852.5322,4296.5127
5852.5474,4299.0234
5852.5625,4339.9751
5852.5771,4339.9751
5852.5923,4298.1973
5852.6074,4270.6313
5852.6221,4279.9819
5852.6372,4334.0166
5852.6523,4334.0166
5852.6675,4309.9688
5852.6821,4299.3101
5852.6973,4313.8706
5852.7124,4360.3320
5852.7271,4360.3320
5852.7422,4316.5723
5852.7573,4304.5635
5852.7725,4283.5093
5852.7871,4240.9673
5852.8022,4240.9673
5852.8174,4117.4614
5852.8325,4100.2661
5852.8472,4152.2778
5852.8623,4222.6885
5852.8774,4222.6885
5852.8921,4211.1504
5852.9072,4210.8213
5852.9224,4251.4097
5852.9375,4288.8770
5852.9521,4280.6494
5852.9673,4168.0020
5852.9824,4168.0020
5852.9971,4258.0771
5853.0122,4314.1143
5853.0273,4301.4375
5853.0425,4237.3906
5853.0571,4237.3906
5853.0723,4277.9146
5853.0874,4294.1221
5853.1021,4299.4307
5853.1172,4314.2505
5853.1323,4314.2505
5853.1475,4286.4224
5853.1621,4280.0425
5853.1772,4206.2622
5853.1924,4077.1218
5853.2075,4077.1218
5853.2222,3985.0415
5853.2373,3976.3804
5853.2524,3739.7688
5853.2671,3467.3171
5853.2822,3461.1887
5853.2974,3082.0576
5853.3125,3082.0576
5853.3271,2937.5793
5853.3423,2827.4048
5853.3574,2845.1519
5853.3721,2976.3672
5853.3872,2976.3672
5853.4023,3302.4246
5853.4175,3462.1072
5853.4321,3527.7869
5853.4473,3755.6892
5853.4624,3755.6892
5853.4771,3970.3835
5853.4922,4032.1738
5853.5073,4077.0642
5853.5225,4168.3506
5853.5371,4168.3506
5853.5522,4230.5596
5853.5674,4238.7930
5853.5825,4271.2544
5853.5972,4313.0879
5853.6123,4313.0879
5853.6274,4404.2568
5853.6421,4405.0771
5853.6572,4328.0415
5853.6724,4263.8735
5853.6875,4267.0381
5853.7021,4295.3945
5853.7173,4295.3945
5853.7324,4287.6660
5853.7471,4283.6050
5853.7622,4292.2642
5853.7773,4324.6343
5853.7925,4324.6343
5853.8071,4269.9023
5853.8223,4253.2651
5853.8374,4278.2339
5853.8521,4330.5522
5853.8672,4330.5522
5853.8823,4209.6152
5853.8975,4193.0576
5853.9121,4205.4497
5853.9272,4221.4526
5853.9424,4221.4526
5853.9575,4308.9609
5853.9722,4309.5229
5853.9873,4248.0273
5854.0024,4197.9453
5854.0171,4220.3208
5854.0322,4403.1963
5854.0474,4403.1963
5854.0625,4287.3394
5854.0771,4229.5547
5854.0923,4241.0786
5854.1074,4280.5991
5854.1221,4280.5991
5854.1372,4305.7241
5854.1523,4312.6201
5854.1675,4293.0566
5854.1821,4255.7290
5854.1973,4255.7290
5854.2124,4340.6860
5854.2271,4349.7671
5854.2422,4369.4580
5854.2573,4392.2656
5854.2725,4390.7231
5854.2871,4326.8218
5854.3022,4326.8218
5854.3174,4356.1709
5854.3325,4377.0645
5854.3472,4369.3071
5854.3623,4323.5874
5854.3774,4323.5874
5854.3921,4335.6035
5854.4072,4340.5996
5854.4224,4342.9282
5854.4375,4349.2915
5854.4521,4349.2915
5854.4673,4471.0366
5854.4824,4496.0010
5854.4971,4424.9668
5854.5122,4314.8438
5854.5273,4314.8438
5854.5425,4314.8696
5854.5571,4314.8711
5854.5723,4241.1396
5854.5874,4172.4424
5854.6021,4184.6343
5854.6172,4323.0312
5854.6323,4323.0312
5854.6475,4230.0952
5854.6621,4178.8530
