longueur_onde,flux
5838.7778,4404.1587
5838.7930,4501.2935
5838.8076,4501.2935
5838.8228,4485.6523
5838.8379,4484.7075
5838.8530,4587.9580
5838.8677,4764.2227
5838.8828,4764.2227
5838.8979,4697.7549
5838.9131,4680.7275
5838.9277,4702.0205
5838.9429,4776.1860
5838.9580,4776.1860
5838.9727,4662.8188
5838.9878,4601.8730
5839.0029,4596.9917
5839.0181,4539.2754
5839.0327,4539.2754
5839.0479,4636.3560
5839.0630,4731.1636
5839.0776,4731.1636
5839.0928,4954.7314
5839.1079,4970.4839
5839.1230,4876.6987
5839.1377,4711.9419
5839.1528,4711.9419
5839.1680,4749.5176
5839.1826,4759.4087
5839.1978,4757.5649
5839.2129,4751.0581
5839.2280,4751.0581
5839.2427,4761.3403
5839.2578,4766.8682
5839.2729,4766.2129
5839.2881,4758.6948
5839.3027,4758.6948
5839.3179,4777.0947
5839.3330,4794.7495
5839.3477,4794.7495
5839.3628,4653.1953
5839.3779,4644.2861
5839.3931,4734.6787
5839.4077,4887.5581
5839.4229,4887.5581
5839.4380,4739.2871
5839.4526,4702.8354
5839.4678,4681.0977
5839.4829,4609.9683
5839.4980,4609.9683
5839.5127,4817.3501
5839.5278,4921.4434
5839.5430,4896.3511
5839.5576,4665.0107
5839.5728,4665.0107
5839.5879,4793.2031
5839.6030,4906.7861
5839.6177,4906.7861
5839.6328,4811.2329
5839.6479,4807.5503
5839.6631,4770.3843
5839.6777,4713.6694
5839.6929,4713.6694
5839.7080,4693.7368
5839.7227,4689.6309
5839.7378,4707.4570
5839.7529,4757.4570
5839.7681,4757.4570
5839.7827,4890.5889
5839.7979,4948.5283
5839.8130,4926.1543
5839.8276,4777.7666
5839.8428,4777.7666
5839.8579,4728.4038
5839.8730,4690.4917
5839.8877,4690.4424
5839.9028,4591.7036
5839.9180,4591.7036
5839.9326,4686.1157
5839.9478,4808.3887
5839.9629,4808.3887
5839.9780,4743.6807
5839.9927,4734.1177
5840.0078,4752.1812
5840.0229,4792.9399
5840.0381,4792.9399
5840.0527,4677.0605
5840.0679,4637.0298
5840.0830,4640.9551
5840.0977,4658.8696
5840.1128,4658.8696
5840.1279,4775.8398
5840.1431,4848.5952
5840.1577,4839.7822
5840.1729,4684.2856
5840.1880,4684.2856
5840.2026,4595.4180
5840.2178,4503.3169
5840.2329,4503.3169
5840.2480,4874.1606
5840.2627,4902.5815
5840.2778,4869.3223
5840.2930,4811.9272
5840.3076,4811.9272
5840.3228,4723.1641
5840.3379,4701.6987
5840.3530,4746.0254
5840.3677,4883.3887
5840.3828,4883.3887
5840.3979,4849.3774
5840.4131,4833.5913
5840.4277,4839.2852
5840.4429,4880.1372
5840.4580,4880.1372
5840.4727,4707.2002
5840.4878,4572.4087
5840.5029,4572.9888
5840.5181,4869.4189
5840.5327,4869.4189
5840.5479,4906.4331
5840.5630,4953.1157
5840.5776,4953.1157
5840.5928,4972.4448
5840.6079,4975.0093
5840.6230,4907.5972
5840.6377,4766.8057
5840.6528,4766.8057
5840.6680,4735.1396
5840.6826,4725.4131
5840.6978,4773.0679
5840.7129,4956.0898
5840.7280,4956.0898
5840.7427,4810.7441
5840.7578,4731.9521
5840.7729,4744.8057
5840.7881,4873.7246
5840.8027,4873.7246
5840.8179,4819.4688
5840.8330,4771.9663
5840.8477,4771.9663
5840.8628,4720.6260
5840.8779,4719.3643
5840.8931,4840.5894
5840.9077,5008.5649
5840.9229,5008.5649
5840.9380,4707.6377
5840.9526,4659.7227
5840.9678,4700.3984
5840.9829,4792.4590
5840.9980,4792.4590
5841.0127,4815.4585
5841.0278,4823.1030
5841.0430,4877.7046
5841.0576,5103.1440
5841.0728,5103.1440
5841.0879,5029.0571
5841.1030,4987.3335
5841.1177,4977.1348
5841.1328,4867.0513
5841.1479,4867.0513
5841.1631,4802.4014
5841.1777,4745.1104
5841.1929,4745.1104
5841.2080,4845.8521
5841.2227,4848.3423
5841.2378,4863.4043
5841.2529,4884.0420
5841.2681,4884.0420
5841.2827,4763.1733
5841.2979,4744.8320
5841.3130,4767.3247
5841.3276,4816.2583
5841.3428,4816.2583
5841.3579,4894.9897
5841.3730,4919.5952
5841.3877,4900.2012
5841.4028,4826.8838
5841.4180,4826.8838
5841.4326,4758.9795
5841.4478,4723.4980
5841.4629,4733.0347
5841.4780,4814.5469
5841.4927,4814.5469
5841.5078,4877.6265
5841.5229,4928.6147
5841.5381,4928.3057
5841.5527,4732.7441
5841.5679,4732.7441
5841.5830,4822.4839
5841.5977,4931.9546
5841.6128,4931.9546
5841.6279,4625.3335
5841.6431,4591.1484
5841.6577,4584.6899
5841.6729,4572.6553
5841.6880,4572.6553
5841.7026,4787.0117
5841.7178,4840.9077
5841.7329,4851.8174
5841.7480,4884.6748
5841.7627,4884.6748
5841.7778,4973.3677
5841.7930,5011.4233
5841.8076,4987.7725
5841.8228,4854.3501
5841.8379,4854.3501
5841.8530,4787.7656
5841.8677,4743.6909
5841.8828,4738.2690
5841.8979,4641.7031
5841.9131,4641.7031
5841.9277,4764.5454
5841.9429,4884.9844
5841.9580,4884.9844
5841.9727,5040.2012
5841.9878,5047.1699
5842.0029,4991.2900
5842.0181,4910.6953
5842.0327,4910.6953
5842.0479,4781.8130
5842.0630,4761.2119
5842.0776,4737.4395
5842.0928,4685.8022
5842.1079,4685.8022
5842.1230,4756.6050
5842.1377,4777.9189
5842.1528,4829.3506
5842.1680,5009.2642
5842.1826,5009.2642
5842.1978,4937.5298
5842.2129,4903.2007
5842.2280,4924.3105
5842.2427,5064.7471
5842.2578,5064.7471
5842.2729,4907.4614
5842.2881,4796.0347
5842.3027,4791.4019
5842.3179,4681.1069
5842.3330,4681.1069
5842.3477,4726.4990
5842.3628,4772.6953
5842.3779,4772.6953
5842.3931,4962.1025
5842.4077,4971.8135
5842.4229,4919.0098
5842.4380,4842.1309
5842.4526,4842.1309
5842.4678,4869.6450
5842.4829,4873.9971
5842.4980,4907.0190
5842.5127,4977.1836
5842.5278,4977.1836
5842.5430,4849.0503
5842.5576,4812.2603
5842.5728,4842.7627
5842.5879,4942.5278
5842.6030,4942.5278
5842.6177,4890.3389
5842.6328,4867.0771
5842.6479,4831.4043
5842.6631,4628.5679
5842.6777,4628.5679
5842.6929,4676.8335
5842.7080,4707.9839
5842.7227,4712.6450
5842.7378,4778.3237
5842.7529,4778.3237
5842.7681,4834.2769
5842.7827,4884.8809
5842.7979,4884.8809
5842.8130,4979.0542
5842.8276,4980.5605
5842.8428,4963.9326
5842.8579,4943.0874
5842.8730,4943.0874
5842.8877,4897.1636
5842.9028,4892.2598
5842.9180,4914.7231
5842.9326,4954.0322
5842.9478,4954.0322
5842.9629,4918.1187
5842.9780,4910.4526
5842.9927,4838.6792
5843.0078,4658.4824
5843.0229,4658.4824
5843.0381,4654.4561
5843.0527,4653.0850
5843.0679,4698.1846
5843.0830,4870.6030
5843.0977,4870.6030
5843.1128,4963.9385
5843.1279,5010.1040
5843.1431,4993.5269
5843.1577,4883.6714
5843.1729,4883.6714
5843.1880,4822.6152
5843.2026,4780.7939
5843.2178,4791.0610
5843.2329,4963.5337
5843.2480,4963.5337
5843.2627,4914.7295
5843.2778,4869.5347
5843.2930,4869.5347
5843.3076,4650.1499
5843.3228,4646.2510
5843.3379,4700.0015
5843.3530,4766.7144
5843.3677,4766.7144
5843.3828,4780.5952
5843.3979,4781.9653
5843.4131,4755.3022
5843.4277,4710.7671
5843.4429,4710.7671
5843.4580,4739.1230
5843.4727,4744.5601
5843.4878,4826.7124
5843.5029,5014.7412
5843.5181,5014.7412
5843.5327,4952.0703
5843.5479,4933.2803
5843.5630,4901.0737
5843.5776,4796.1929
5843.5928,4796.1929
5843.6079,4711.7642
5843.6230,4675.7271
5843.6377,4726.4287
5843.6528,4979.1621
5843.6680,4979.1621
5843.6826,4993.1245
5843.6978,5001.1963
5843.7129,4959.6675
5843.7280,4588.1533
5843.7427,4588.1533
5843.7578,4753.2734
5843.7729,4878.9844
5843.7881,4875.0601
5843.8027,4767.7656
5843.8179,4767.7656
5843.8330,4784.4575
5843.8477,4800.9409
5843.8628,4800.9409
5843.8779,4787.9175
5843.8931,4787.5332
5843.9077,4914.2500
5843.9229,5075.6421
5843.9380,5075.6421
5843.9526,4937.5029
5843.9678,4923.6152
5843.9829,4858.1372
5843.9980,4750.3003
5844.0127,4750.3003
5844.0278,4823.5469
5844.0430,4836.7505
5844.0576,4829.5845
5844.0728,4814.1489
5844.0879,4814.1489
5844.1030,4898.1772
5844.1177,4920.8940
5844.1328,4878.0786
5844.1479,4754.7031
5844.1631,4754.7031
5844.1777,4806.4976
5844.1929,4825.8110
5844.2080,4809.0239
5844.2227,4741.6592
5844.2378,4741.6592
5844.2529,4963.9927
5844.2681,5073.0566
5844.2827,5063.8096
5844.2979,5008.2285
5844.3130,5008.2285
5844.3276,4918.3394
5844.3428,4861.9956
5844.3579,4866.4546
5844.3730,4913.2002
5844.3877,4913.2002
5844.4028,4952.6714
5844.4180,4983.7109
5844.4326,4978.7256
5844.4478,4831.8262
5844.4629,4831.8262
5844.4780,4874.1406
5844.4927,4915.4214
5844.5078,4915.4214
5844.5229,4970.6143
5844.5381,4971.7485
5844.5527,4962.0806
5844.5679,4950.4468
5844.5830,4950.4468
5844.5977,4801.1851
5844.6128,4789.6387
5844.6279,4842.2075
5844.6431,4920.1309
5844.6577,4920.1309
5844.6729,4934.2539
5844.6880,4936.2192
5844.7026,4903.2212
5844.7178,4842.7754
5844.7329,4842.7754
5844.7480,4916.6338
5844.7627,4931.8945
5844.7778,4885.1802
5844.7930,4778.5869
5844.8076,4778.5869
5844.8228,4799.3579
5844.8379,4805.1831
5844.8530,4826.2339
5844.8677,4886.9053
5844.8828,4886.9053
5844.8979,4881.1294
5844.9131,4879.0420
5844.9277,4850.0366
5844.9429,4742.0723
5844.9580,4742.0723
5844.9727,4719.7871
5844.9878,4709.7441
5845.0029,4722.5859
5845.0181,4786.5327
5845.0327,4786.5327
5845.0479,4753.6538
5845.0630,4735.5942
5845.0776,4752.6211
5845.0928,4872.8921
5845.1079,4872.8921
5845.1230,4812.2368
5845.1377,4772.2847
5845.1528,4777.2720
5845.1680,4833.0400
5845.1826,4833.0400
5845.1978,4796.8491
5845.2129,4768.5996
5845.2280,4770.9009
5845.2427,4824.0981
5845.2578,4824.0981
5845.2729,4821.6006
5845.2881,4819.3096
5845.3027,4819.1694
5845.3179,4753.9175
5845.3330,4753.9175
5845.3477,4740.0757
5845.3628,4725.2578
5845.3779,4725.2578
5845.3931,4888.0776
5845.4077,4894.1367
5845.4229,4870.6250
5845.4380,4841.3726
5845.4526,4841.3726
5845.4678,4836.1606
5845.4829,4835.7529
5845.4980,4822.6250
5845.5127,4803.6973
5845.5278,4803.6973
5845.5430,4683.8452
5845.5576,4669.3320
5845.5728,4681.9121
5845.5879,4702.9004
5845.6030,4702.9004
5845.6177,4709.9961
5845.6328,4711.1714
5845.6479,4638.8984
5845.6631,4499.4180
5845.6777,4499.4180
5845.6929,4758.9917
5845.7080,4814.0273
5845.7227,4813.6641
5845.7378,4812.8525
5845.7529,4812.8525
5845.7681,4633.9438
5845.7827,4587.4019
5845.7979,4616.6343
5845.8130,4692.4424
5845.8276,4692.4424
5845.8428,4942.6743
5845.8579,5020.2461
5845.8730,4977.1436
5845.8877,4846.9683
5845.9028,4846.9683
5845.9180,4750.6699
5845.9326,4715.8545
5845.9478,4724.1426
5845.9629,4753.4409
5845.9780,4753.4409
5845.9927,4888.2700
5846.0078,4944.1812
5846.0229,4930.7378
5846.0381,4874.7305
5846.0527,4874.7305
5846.0679,4833.9941
5846.0830,4814.8755
5846.0977,4852.5020
5846.1128,5038.9302
5846.1279,5038.9302
5846.1431,4922.9390
5846.1577,4862.0093
5846.1729,4871.1689
5846.1880,4925.7925
5846.2026,4925.7925
5846.2178,4908.8994
5846.2329,4899.0601
5846.2480,4888.9536
5846.2627,4815.2529
5846.2778,4815.2529
5846.2930,4857.4824
5846.3076,4884.5303
5846.3228,4880.1191
5846.3379,4839.9204
5846.3530,4839.9204
5846.3677,4814.2280
5846.3828,4796.2637
5846.3979,4800.5586
5846.4131,4850.9902
5846.4277,4850.9902
5846.4429,4903.1934
5846.4580,4942.7729
5846.4727,4942.7476
5846.4878,4942.3428
5846.5029,4942.3428
5846.5181,4871.7085
5846.5327,4813.9932
5846.5479,4817.6665
5846.5630,4902.3037
5846.5776,4902.3037
5846.5928,4776.3438
5846.6079,4666.0679
5846.6230,4671.2217
5846.6377,4871.2466
5846.6528,4871.2466
5846.6680,4935.8242
5846.6826,4996.0640
5846.6978,4996.1772
5846.7129,5007.4429
5846.7280,5007.4429
5846.7427,4928.7100
5846.7578,4850.8730
5846.7729,4850.8730
5846.7881,4858.6206
5846.8027,4858.6509
5846.8179,4887.4282
5846.8330,4917.4214
5846.8477,4917.4214
5846.8628,4964.5137
5846.8779,4965.3013
5846.8931,4914.0952
5846.9077,4858.1245
5846.9229,4858.1245
5846.9380,5062.5649
5846.9526,5068.3857
5846.9678,5056.4404
5846.9829,5042.8174
5846.9980,5042.8174
5847.0127,4996.7549
5847.0278,4994.9551
5847.0430,4936.6416
5847.0576,4867.6118
5847.0728,4867.6118
5847.0879,5068.4805
5847.1030,5078.2134
5847.1177,4923.8560
5847.1328,4735.1748
5847.1479,4735.1748
5847.1631,4685.0166
5847.1777,4682.1807
5847.1929,4743.2622
5847.2080,4819.9600
5847.2227,4819.9600
5847.2378,4750.6611
5847.2529,4746.2773
5847.2681,4744.8296
5847.2827,4742.9727
5847.2979,4742.9727
5847.3130,4523.1909
5847.3276,4508.1201
5847.3428,4460.4175
5847.3579,4398.2036
5847.3730,4398.2036
5847.3877,4490.7393
5847.4028,4497.4409
5847.4180,4522.3042
5847.4326,4555.0908
5847.4478,4555.0908
5847.4629,4607.0947
5847.4780,4610.9834
5847.4927,4664.5000
5847.5078,4735.4702
5847.5229,4735.4702
5847.5381,4857.0923
5847.5527,4866.2891
5847.5679,4907.2251
5847.5830,4961.5273
5847.5977,4961.5273
5847.6128,4859.3467
5847.6279,4851.6895
5847.6431,4819.5190
5847.6577,4777.0605
5847.6729,4777.0605
5847.6880,4784.7881
5847.7026,4785.3501
5847.7178,4854.9258
5847.7329,4945.7979
5847.7480,4945.7979
5847.7627,4808.7085
5847.7778,4799.2422
5847.7930,4847.7480
5847.8076,4910.1104
5847.8228,4910.1104
5847.8379,4866.2544
5847.8530,4863.4521
5847.8677,4835.2808
5847.8828,4799.8174
5847.8979,4799.8174
5847.9131,4755.4878
5847.9277,4752.9468
5847.9429,4839.9414
5847.9580,4946.6060
5847.9727,4946.6060
5847.9878,4905.8872
5848.0029,4903.8774
5848.0181,4844.6685
5848.0327,4774.3296
5848.0479,4774.3296
5848.0630,4695.2344
5848.0776,4692.0630
5848.0928,4788.9072
5848.1079,4899.7988
5848.1230,4899.7988
5848.1377,4839.7959
5848.1528,4838.0205
5848.1680,4881.9106
5848.1826,4930.1001
5848.1978,4930.1001
5848.2129,4835.3306
5848.2280,4833.6313
5848.2427,4820.5942
5848.2578,4806.9399
5848.2729,4806.9399
5848.2881,4777.6182
5848.3027,4777.4658
5848.3179,4821.2090
5848.3330,4864.6836
5848.3477,4862.3721
5848.3628,4595.6191
5848.3779,4595.6191
5848.3931,4540.0913
5848.4077,4488.0005
5848.4229,4479.0010
5848.4380,4107.9004
5848.4526,4107.9004
5848.4678,3986.0981
5848.4829,3878.8259
5848.4980,3871.5535
5848.5127,3697.3899
5848.5278,3697.3899
5848.5430,4025.1475
5848.5576,4294.6372
5848.5728,4311.0703
5848.5879,4578.8989
5848.6030,4578.8989
5848.6177,4577.9331
5848.6328,4577.1963
5848.6479,4605.0371
5848.6631,4939.4370
5848.6777,4939.4370
5848.6929,4813.3047
5848.7080,4724.5156
5848.7227,4735.5220
5848.7378,4837.7158
5848.7529,4837.7158
5848.7681,4795.2681
5848.7827,4767.8906
5848.7979,4793.2319
5848.8130,4980.9849
5848.8276,4980.9849
5848.8428,4843.9248
5848.8579,4763.5205
5848.8730,4767.2700
5848.8877,4789.9360
5848.9028,4789.9360
5848.9180,4903.9956
5848.9326,4964.3550
5848.9478,4954.1089
5848.9629,4902.7314
5848.9780,4902.7314
5848.9927,4887.8779
5849.0078,4880.8540
5849.0229,4891.9219
5849.0381,4938.5181
5849.0527,4938.5181
5849.0679,4931.0137
5849.0830,4927.8774
5849.0977,4889.7231
5849.1128,4753.5986
5849.1279,4753.5986
5849.1431,4847.6099
5849.1577,4881.8687
5849.1729,4862.7446
5849.1880,4804.5186
5849.2026,4804.5186
5849.2178,4759.2764
5849.2329,4745.1372
5849.2480,4788.6943
5849.2627,4902.4521
5849.2778,4902.4521
5849.2930,4693.9697
5849.3076,4639.2808
5849.3228,4707.0000
5849.3379,4859.2627
5849.3530,4859.2627
5849.3677,4777.5830
5849.3828,4760.1147
5849.3979,4717.1772
5849.4131,4633.8774
5849.4277,4633.8774
5849.4429,4783.3008
5849.4580,4808.2798
5849.4727,4840.9497
5849.4878,4895.6914
5849.5029,4895.6914
5849.5181,4687.5840
5849.5327,4662.1392
5849.5479,4755.6680
5849.5630,4890.9893
5849.5776,4890.9893
5849.5928,4854.2998
5849.6079,4851.3960
5849.6230,4844.2065
5849.6377,4835.2388
5849.6528,4835.2388
5849.6680,4658.6787
5849.6826,4652.0078
5849.6978,4756.5591
5849.7129,4868.6680
5849.7280,4868.6963
5849.7427,4883.7817
5849.7578,4883.7817
5849.7729,4894.8516
5849.7881,4905.0098
5849.8027,4910.0317
5849.8179,5026.1748
5849.8330,5026.1748
5849.8477,4971.2090
5849.8628,4928.3267
5849.8779,4924.1313
5849.8931,4877.3916
5849.9077,4877.3916
5849.9229,4878.6514
5849.9380,4879.4795
5849.9526,4857.4043
5849.9678,4702.3359
5849.9829,4702.3359
5849.9980,4664.2700
5850.0127,4643.4326
5850.0278,4640.6191
5850.0430,4626.7041
5850.0576,4626.7041
5850.0728,4562.7310
5850.0879,4534.0552
5850.1030,4548.1118
5850.1177,4600.0156
5850.1328,4600.0156
5850.1479,4817.8940
5850.1631,4896.0205
5850.1777,4906.1597
5850.1929,4935.1133
5850.2080,4935.1133
5850.2227,4948.2876
5850.2378,4951.9390
5850.2529,4957.5908
5850.2681,4970.3540
5850.2827,4970.3540
5850.2979,4882.4551
5850.3130,4864.6055
5850.3276,4796.8491
5850.3428,4674.1870
5850.3579,4674.1870
5850.3730,4876.2549
5850.3877,4903.6064
5850.4028,4911.6450
5850.4180,4923.4033
5850.4326,4923.4033
5850.4478,4903.5186
5850.4629,4902.0605
5850.4780,4822.9507
5850.4927,4729.1934
5850.5078,4729.1934
5850.5229,4961.6938
5850.5381,4965.4941
5850.5527,4944.5156
5850.5679,4924.4028
5850.5830,4914.3721
5850.5977,4656.8320
5850.6128,4656.8320
5850.6279,4837.5620
5850.6431,4976.8379
5850.6577,4959.0479
5850.6729,4784.2837
5850.6880,4784.2837
5850.7026,4697.3853
5850.7178,4644.2017
5850.7329,4672.1826
5850.7480,4832.4658
5850.7627,4832.4658
5850.7778,4819.3496
5850.7930,4813.0986
5850.8076,4797.8101
5850.8228,4738.9517
5850.8379,4738.9517
5850.8530,4839.6431
5850.8677,4875.8564
5850.8828,4859.0117
5850.8979,4812.3174
5850.9131,4812.3174
5850.9277,4879.3813
5850.9429,4896.6685
5850.9580,4896.6973
5850.9727,4896.7573
5850.9878,4896.7573
5851.0029,4777.2192
5851.0181,4757.1045
5851.0327,4770.1689
5851.0479,4790.8696
5851.0630,4790.8696
5851.0776,4693.1851
5851.0928,4684.4844
5851.1079,4763.3950
5851.1230,4859.9048
5851.1377,4859.9048
5851.1528,4974.4458
5851.1680,4976.5693
5851.1826,4950.3555
5851.1978,4925.5786
5851.2129,4916.7876
5851.2280,4737.4072
5851.2427,4737.4072
5851.2578,4828.1724
5851.2729,4893.9858
5851.2881,4902.2783
5851.3027,4967.3848
5851.3179,4967.3848
5851.3330,4856.5156
5851.3477,4795.9214
5851.3628,4819.7983
5851.3779,4928.1519
5851.3931,4928.1519
5851.4077,4895.6191
5851.4229,4882.6431
5851.4380,4858.6128
5851.4526,4786.3296
5851.4678,4786.3296
5851.4829,4828.7339
5851.4980,4840.3838
5851.5127,4806.7812
5851.5278,4735.3013
5851.5430,4735.3013
5851.5576,4713.3667
5851.5728,4709.6592
5851.5879,4729.7188
5851.6030,4760.9116
5851.6177,4760.9116
5851.6328,4854.3345
5851.6479,4861.6157
5851.6631,4822.2290
5851.6777,4776.7925
5851.6929,4776.8608
5851.7080,4828.6997
5851.7227,4828.6997
5851.7378,4927.7144
5851.7529,5012.5264
5851.7681,5000.7349
5851.7827,4857.9414
5851.7979,4857.9414
5851.8130,4915.8716
5851.8276,4952.2500
5851.8428,4930.2012
5851.8579,4807.7471
5851.8730,4807.7471
5851.8877,4824.1753
5851.9028,4831.5142
5851.9180,4825.8315
5851.9326,4806.8311
5851.9478,4806.8311
5851.9629,4868.6074
5851.9780,4887.1069
5851.9927,4902.2041
5852.0078,4935.9302
5852.0229,4935.9302
5852.0381,4811.5664
5852.0527,4789.4829
5852.0679,4878.7139
5852.0830,5018.5513
5852.0977,5018.5513
5852.1128,4744.9409
5852.1279,4724.4116
5852.1431,4761.3979
5852.1577,4802.9033
5852.1729,4802.9141
5852.1880,4803.7588
5852.2026,4803.7588
5852.2178,4867.0205
5852.2329,4917.9038
5852.2480,4916.0874
5852.2627,4899.0283
5852.2778,4899.0283
5852.2930,4909.7192
5852.3076,4915.7705
5852.3228,4929.0264
5852.3379,4988.9019
5852.3530,4988.9019
5852.3677,4916.9424
5852.3828,4889.5488
5852.3979,4849.6753
5852.4131,4740.5635
5852.4277,4740.5635
5852.4429,4716.6533
5852.4580,4711.0933
5852.4727,4604.6089
5852.4878,4411.4331
5852.5029,4411.4331
5852.5181,4389.0322
5852.5327,4386.5352
5852.5479,4212.2246
5852.5630,3994.3086
5852.5776,3994.3086
5852.5928,3987.7400
5852.6079,3987.6699
5852.6230,4051.9524
5852.6377,4107.8643
5852.6528,4112.7969
5852.6680,4169.1196
5852.6826,4169.1196
5852.6978,4508.4575
5852.7129,4710.6968
5852.7280,4712.1323
5852.7427,4718.9976
5852.7578,4718.9976
5852.7729,4718.3423
5852.7881,4718.0869
5852.8027,4737.5068
5852.8179,4790.8945
5852.8330,4790.8945
5852.8477,4872.0977
5852.8628,4890.6382
5852.8779,4896.5938
5852.8931,4907.0972
5852.9077,4907.0972
5852.9229,5008.9556
5852.9380,5019.0400
5852.9526,4935.2915
5852.9678,4836.3086
5852.9829,4835.7852
5852.9980,4762.0771
5853.0127,4762.0771
5853.0278,4720.5669
5853.0430,4687.4360
5853.0576,4696.0449
5853.0728,4769.0063
5853.0879,4769.0063
5853.1030,4812.9312
5853.1177,4836.0376
5853.1328,4869.7847
5853.1479,5000.3540
5853.1631,5000.3540
5853.1777,4883.7412
5853.1929,4846.0640
5853.2080,4839.0156
5853.2227,4823.0723
5853.2378,4823.0723
5853.2529,4799.8188
5853.2681,4795.9600
5853.2827,4847.6587
5853.2979,4922.3315
5853.3130,4922.3315
5853.3276,5085.2021
5853.3428,5091.8340
5853.3579,4961.9302
5853.3730,4838.6035
5853.3877,4834.7642
5853.4028,4779.9248
5853.4180,4779.9248
5853.4326,4822.7471
5853.4478,4849.1924
5853.4629,4829.1338
5853.4780,4732.1255
5853.4927,4732.1255
5853.5078,4705.4253
5853.5229,4695.2881
5853.5381,4698.9263
5853.5527,4708.3462
5853.5679,4708.3462
5853.5830,4774.0322
5853.5977,4787.2251
5853.6128,4854.0962
5853.6279,4959.9199
5853.6431,4959.9199
5853.6577,4994.6772
5853.6729,4996.8159
5853.6880,4916.1143
5853.7026,4834.4985
5853.7178,4835.1699
5853.7329,4847.2476
5853.7480,4847.2476
5853.7627,4876.7266
5853.7778,4895.6934
5853.7930,4886.6567
5853.8076,4840.8154
5853.8228,4840.8154
5853.8379,4771.4233
5853.8530,4744.5938
5853.8677,4758.5894
5853.8828,4794.9360
5853.8979,4794.9360
5853.9131,4767.8721
5853.9277,4762.5312
5853.9429,4617.0234
5853.9580,4392.0063
5853.9727,4392.0063
5853.9878,3653.9263
5854.0029,3615.5415
5854.0181,3385.2747
5854.0327,3162.9375
5854.0479,3162.4199
5854.0630,3155.2446
5854.0776,3155.2446
5854.0928,3404.2078
5854.1079,3552.8442
5854.1230,3643.3564
5854.1377,4041.1052
5854.1528,4041.1052
5854.1680,4364.6812
5854.1826,4475.4785
5854.1978,4561.3955
5854.2129,4757.3438
5854.2280,4757.3438
5854.2427,4759.0234
5854.2578,4759.2856
5854.2729,4809.4756
5854.2881,4877.2119
5854.3027,4877.2119
5854.3179,4823.3071
5854.3330,4822.5703
5854.3477,4896.8691
5854.3628,4958.2119
5854.3779,4954.5098
5854.3931,4924.3530
5854.4077,4924.3530
5854.4229,5011.4092
5854.4380,5054.0435
5854.4526,5023.5786
5854.4678,4923.5845
5854.4829,4923.5845
5854.4980,4798.5435
5854.5127,4766.5210
5854.5278,4810.6421
5854.5430,4889.4004
5854.5576,4889.4004
5854.5728,4799.8237
5854.5879,4792.2808
5854.6030,4809.5317
5854.6177,4827.7798
