longueur_onde,flux
5840.8047,5029.0312
5840.8193,5072.0376
5840.8345,5072.0376
5840.8496,5123.7803
5840.8647,5178.4717
5840.8794,5178.4717
5840.8945,4939.7427
5840.9097,4921.4287
5840.9243,4917.4570
5840.9395,4910.7427
5840.9546,4910.7427
5840.9697,5129.1621
5840.9844,5178.7705
5840.9995,5148.9150
5841.0146,5063.2637
5841.0293,5063.2637
5841.0444,5022.7407
5841.0596,5005.5669
5841.0747,4975.6108
5841.0894,4801.1440
5841.1045,4801.1440
5841.1196,4925.6289
5841.1343,5011.7593
5841.1494,5014.6479
5841.1646,5092.2637
5841.1797,5092.2637
5841.1943,5138.2817
5841.2095,5187.9292
5841.2246,5187.9292
5841.2397,4901.8931
5841.2544,4879.2012
5841.2695,4889.8364
5841.2847,4907.7695
5841.2993,4907.7695
5841.3145,5037.4927
5841.3296,5066.2803
5841.3447,5004.6982
5841.3594,4833.7300
5841.3745,4833.7300
5841.3896,4928.7754
5841.4043,4967.3047
5841.4194,4989.4458
5841.4346,5106.8970
5841.4497,5106.8970
5841.4644,4926.0596
5841.4795,4808.4814
5841.4946,4813.7881
5841.5093,4907.3096
5841.5244,4907.3096
5841.5396,5016.9121
5841.5547,5125.7686
5841.5693,5125.7686
5841.5845,5002.7271
5841.5996,4996.2573
5841.6147,5046.4355
5841.6294,5122.1128
5841.6445,5122.1128
5841.6597,5209.9766
5841.6743,5225.7656
5841.6895,5156.2656
5841.7046,4991.7319
5841.7197,4991.7319
5841.7344,5019.3330
5841.7495,5028.7021
5841.7646,5036.0347
5841.7793,5066.0161
5841.7944,5066.0161
5841.8096,5078.2227
5841.8247,5084.8896
5841.8394,5081.2549
5841.8545,5047.5483
5841.8696,5047.5483
5841.8843,5015.7524
5841.8994,4989.5508
5841.9146,4989.5508
5841.9297,4851.3257
5841.9443,4851.2471
5841.9595,4956.9302
5841.9746,5085.5981
5841.9897,5085.5981
5842.0044,5207.2061
5842.0195,5220.2979
5842.0347,5059.8877
5842.0493,4768.4111
5842.0645,4768.4111
5842.0796,5193.5161
5842.0947,5294.8789
5842.1094,5226.5830
5842.1245,5032.4800
5842.1396,5032.4800
5842.1543,4912.8853
5842.1694,4864.8398
5842.1846,4874.5967
5842.1997,4923.3174
5842.2144,4923.3174
5842.2295,4942.3506
5842.2446,4953.9858
5842.2593,4962.0273
5842.2744,5061.6265
5842.2896,5061.6265
5842.3047,5063.7734
5842.3193,5065.6841
5842.3345,5065.6841
5842.3496,4909.9131
5842.3647,4907.3550
5842.3794,5027.9102
5842.3945,5182.0352
5842.4097,5182.0352
5842.4243,5091.6680
5842.4395,5080.9834
5842.4546,5119.2544
5842.4697,5190.3442
5842.4844,5190.3442
5842.4995,4813.6763
5842.5146,4722.9922
5842.5293,4792.8047
5842.5444,4989.1543
5842.5596,4989.1543
5842.5747,5101.5127
5842.5894,5145.4370
5842.6045,5119.2939
5842.6196,4996.8252
5842.6343,4996.8252
5842.6494,5073.2480
5842.6646,5117.5176
5842.6797,5109.2534
5842.6943,5026.5225
5842.7095,5026.5225
5842.7246,4919.5952
5842.7397,4831.6685
5842.7544,4831.5728
5842.7695,4818.0132
5842.7847,4818.0132
5842.7993,4981.2505
5842.8145,5168.6196
5842.8296,5168.6196
5842.8447,4895.5884
5842.8594,4873.2852
5842.8745,4970.0898
5842.8896,5125.5771
5842.9043,5125.5771
5842.9194,5121.4209
5842.9346,5120.6479
5842.9497,5059.4209
5842.9644,4918.6450
5842.9795,4918.6450
5842.9946,4982.8545
5843.0093,5002.7686
5843.0244,5055.5908
5843.0396,5238.8110
5843.0547,5238.8110
5843.0693,5033.8530
5843.0845,4939.4312
5843.0996,4941.3848
5843.1147,4952.8354
5843.1294,4952.8354
5843.1445,5084.2456
5843.1597,5169.2480
5843.1743,5153.9844
5843.1895,4948.0669
5843.2046,4948.0669
5843.2197,4903.4351
5843.2344,4864.0342
5843.2495,4864.0342
5843.2646,5185.7988
5843.2793,5187.8872
5843.2944,5032.4985
5843.3096,4847.3506
5843.3247,4847.3506
5843.3394,4963.9067
5843.3545,4974.1274
5843.3696,5003.3271
5843.3843,5050.4106
5843.3994,5050.4106
5843.4146,4930.2905
5843.4297,4908.5083
5843.4443,4985.2554
5843.4595,5155.6504
5843.4746,5155.6504
5843.4897,5141.0386
5843.5044,5136.7939
5843.5195,5122.0078
5843.5347,5075.0781
5843.5493,5075.0781
5843.5645,5063.5493
5843.5796,5058.7158
5843.5947,5033.6875
5843.6094,4911.4214
5843.6245,4911.4214
5843.6396,4946.1196
5843.6543,4966.0151
5843.6694,4972.7124
5843.6846,5031.9639
5843.6997,5031.9639
5843.7144,5055.2749
5843.7295,5073.0156
5843.7446,5078.7944
5843.7593,5240.6895
5843.7744,5240.6895
5843.7896,5121.5444
5843.8047,5003.0674
5843.8193,5003.0674
5843.8345,5228.2095
5843.8496,5235.4912
5843.8647,5167.2295
5843.8794,5079.0200
5843.8945,5079.0200
5843.9097,5035.6245
5843.9243,5031.0254
5843.9395,5044.5327
5843.9546,5067.2969
5843.9697,5067.2969
5843.9844,4803.5850
5843.9995,4753.7095
5844.0146,4852.9941
5844.0293,5074.1577
5844.0444,5074.1577
5844.0596,5109.7354
5844.0747,5119.8267
5844.0894,5031.2031
5844.1045,4763.2715
5844.1196,4763.2715
5844.1343,4907.8203
5844.1494,4964.4800
5844.1646,4983.0308
5844.1797,5062.8535
5844.1943,5062.8535
5844.2095,4999.1006
5844.2246,4966.1211
5844.2397,5001.4121
5844.2544,5237.8384
5844.2695,5237.8384
5844.2847,5130.5522
5844.2993,5059.3315
5844.3145,5055.2031
5844.3296,5002.3755
5844.3447,5002.3755
5844.3594,5003.1274
5844.3745,5003.7573
5844.3896,5002.4858
5844.4043,4926.1128
5844.4194,4926.1128
5844.4346,4971.7207
5844.4497,5019.4170
5844.4644,5019.4170
5844.4795,4919.1743
5844.4946,4915.1680
5844.5093,4964.3418
5844.5244,5028.3018
5844.5396,5028.3018
5844.5547,4850.3042
5844.5693,4832.2808
5844.5845,4884.2515
5844.5996,4968.4067
5844.6147,4968.4067
5844.6294,4996.6440
5844.6445,5001.4009
5844.6597,5028.9556
5844.6743,5084.8462
5844.6895,5084.8462
5844.7046,5045.0967
5844.7197,5035.4624
5844.7344,5001.1206
5844.7495,4912.7842
5844.7646,4912.7842
5844.7793,5002.8823
5844.7944,5032.0752
5844.8096,5007.1313
5844.8247,4924.0728
5844.8394,4924.0728
5844.8545,4892.8340
5844.8696,4879.8848
5844.8843,4873.2236
5844.8994,4843.5405
5844.9146,4843.5405
5844.9297,4847.3140
5844.9443,4849.2583
5844.9595,4864.6558
5844.9746,4961.7441
5844.9897,4961.7441
5845.0044,5090.7041
5845.0195,5171.7163
5845.0347,5158.8901
5845.0493,5031.9932
5845.0645,5031.9932
5845.0796,5030.4912
5845.0947,5029.3564
5845.1094,5041.2271
5845.1245,5276.6426
5845.1396,5276.6426
5845.1543,5119.3472
5845.1694,4977.9399
5845.1846,4977.4873
5845.1997,4895.8057
5845.2144,4895.8057
5845.2295,4915.3975
5845.2446,4936.2217
5845.2593,4936.2217
5845.2744,4969.5635
5845.2896,4970.7969
5845.3047,4874.8296
5845.3193,4754.7559
5845.3345,4754.7559
5845.3496,4898.1538
5845.3647,4909.8770
5845.3794,4937.5635
5845.3945,4978.2441
5845.4097,4978.2441
5845.4243,5001.7783
5845.4395,5004.8110
5845.4546,5087.5386
5845.4697,5230.2129
5845.4844,5230.2129
5845.4995,4940.1855
5845.5146,4888.4165
5845.5293,4870.8818
5845.5444,4835.3418
5845.5596,4835.3418
5845.5747,4984.1104
5845.5894,5018.4312
5845.6045,4945.4644
5845.6196,4771.1196
5845.6343,4771.1196
5845.6494,4732.1885
5845.6646,4721.0703
5845.6797,4741.1514
5845.6943,4798.0098
5845.7095,4798.0098
5845.7246,5017.0918
5845.7397,5092.2900
5845.7544,5086.2393
5845.7695,5065.7817
5845.7847,5065.7817
5845.7993,5046.2031
5845.8145,5038.2983
5845.8296,5046.9150
5845.8447,5082.0776
5845.8594,5082.0776
5845.8745,5078.5156
5845.8896,5076.8516
5845.9043,5052.5000
5845.9194,4930.7676
5845.9346,4930.7676
5845.9497,4994.5068
5845.9644,5028.5093
5845.9795,5031.5967
5845.9946,5050.9053
5846.0093,5050.9053
5846.0244,5049.7695
5846.0396,5049.0850
5846.0547,5043.0029
5846.0693,4993.9658
5846.0845,4993.9658
5846.0996,4958.3794
5846.1147,4934.3643
5846.1294,4934.4287
5846.1445,4935.1328
5846.1597,4935.1328
5846.1743,5027.0410
5846.1895,5095.9512
5846.2046,5096.3555
5846.2197,5102.7861
5846.2344,5102.7861
5846.2495,5095.3354
5846.2646,5089.1709
5846.2793,5083.1948
5846.2944,4921.3159
5846.3096,4921.3159
5846.3247,4883.5493
5846.3394,4849.2822
5846.3545,4850.2251
5846.3696,4920.2109
5846.3843,4920.2109
5846.3994,4989.2339
5846.4146,5057.5332
5846.4297,5057.5332
5846.4443,5003.6616
5846.4595,5003.2437
5846.4746,4998.7305
5846.4897,4993.8857
5846.5044,4993.8857
5846.5195,5144.9053
5846.5347,5149.1577
5846.5493,5018.2734
5846.5645,4866.6274
5846.5796,4866.6274
5846.5947,4974.1445
5846.6094,4979.3018
5846.6245,4968.0176
5846.6396,4953.9736
5846.6543,4953.9736
5846.6694,5023.7866
5846.6846,5028.4683
5846.6997,5071.0850
5846.7144,5127.7837
5846.7295,5127.7837
5846.7446,4902.9561
5846.7593,4883.7744
5846.7744,4958.7700
5846.7896,5064.9253
5846.8047,5064.9253
5846.8193,4958.7383
5846.8345,4947.8413
5846.8496,5013.2329
5846.8647,5111.2412
5846.8794,5111.2412
5846.8945,4890.6768
5846.9097,4864.4648
5846.9243,4911.4448
5846.9395,4985.6411
5846.9546,4985.6411
5846.9697,5146.7383
5846.9844,5168.3022
5846.9995,5129.1045
5847.0146,5064.1958
5847.0293,5064.1958
5847.0444,5096.2139
5847.0596,5100.9385
5847.0747,5150.8091
5847.0894,5236.9590
5847.1045,5236.9590
5847.1196,4995.3042
5847.1343,4956.6812
5847.1494,4959.1704
5847.1646,4963.6338
5847.1797,4963.6338
5847.1943,4972.6685
5847.2095,4974.2095
5847.2246,4947.7935
5847.2397,4898.9136
5847.2544,4898.9136
5847.2695,4691.9087
5847.2847,4654.7163
5847.2993,4610.7104
5847.3145,4527.1230
5847.3296,4527.1230
5847.3447,4467.3306
5847.3594,4456.1450
5847.3745,4487.5396
5847.3896,4548.4116
5847.4043,4548.4116
5847.4194,4809.9023
5847.4346,4860.2891
5847.4497,4866.8813
5847.4644,4879.8540
5847.4795,4879.8540
5847.4946,4822.3545
5847.5093,4811.0571
5847.5244,4909.2217
5847.5396,5104.1333
5847.5547,5104.1333
5847.5693,5024.7671
5847.5845,5009.0200
5847.5996,5034.1353
5847.6147,5084.1582
5847.6294,5084.1582
5847.6445,4874.8975
5847.6597,4833.3682
5847.6743,4862.5894
5847.6895,4920.6260
5847.7046,4920.6260
5847.7197,4960.3896
5847.7344,4968.2080
5847.7495,4968.8652
5847.7646,4970.1597
5847.7793,4970.1597
5847.7944,5008.1475
5847.8096,5015.4761
5847.8247,5071.0747
5847.8394,5178.9639
5847.8545,5178.9639
5847.8696,5036.3408
5847.8843,5009.6187
5847.8994,5004.2402
5847.9146,4994.0132
5847.9297,4994.0132
5847.9443,4832.0562
5847.9595,4802.8979
5847.9746,4900.2798
5847.9897,5080.7026
5848.0044,5080.7026
5848.0195,4967.8413
5848.0347,4948.5425
5848.0493,4933.0278
5848.0645,4905.1733
5848.0796,4905.1733
5848.0947,4998.9468
5848.1094,5013.9795
5848.1245,4994.3403
5848.1396,4960.3604
5848.1543,4960.3604
5848.1694,5023.6816
5848.1846,5033.0586
5848.1997,5003.9653
5848.2144,4955.7036
5848.2295,4955.7036
5848.2446,4941.9268
5848.2593,4940.0747
5848.2744,4893.7676
5848.2896,4820.4980
5848.3047,4820.4980
5848.3193,4766.1904
5848.3345,4759.7056
5848.3496,4747.6812
5848.3647,4729.6240
5848.3794,4729.6240
5848.3945,4497.6377
5848.4097,4473.6992
5848.4243,4338.0044
5848.4395,4145.5571
5848.4546,4145.5571
5848.4697,4183.5791
5848.4844,4186.8442
5848.4995,4179.5117
5848.5146,4169.7373
5848.5293,4169.7373
5848.5444,4634.9648
5848.5596,4666.4116
5848.5747,4740.0078
5848.5894,4831.7725
5848.6045,4831.7725
5848.6196,4887.9585
5848.6343,4890.6812
5848.6494,4876.3965
5848.6646,4859.8174
5848.6797,4859.8174
5848.6943,4956.3403
5848.7095,4959.1016
5848.7246,4893.0776
5848.7397,4822.0913
5848.7544,4822.0913
5848.7695,5117.6338
5848.7847,5120.0405
5848.7993,5008.1274
5848.8145,4897.2310
5848.8296,4898.9917
5848.8447,5032.9497
5848.8594,5032.9497
5848.8745,4995.4658
5848.8896,4961.4146
5848.9043,4967.8511
5848.9194,5143.4966
5848.9346,5143.4966
5848.9497,4974.7915
5848.9644,4835.0962
5848.9795,4836.6333
5848.9946,4861.1270
5849.0093,4861.1270
5849.0244,4897.9746
5849.0396,4925.6147
5849.0547,4927.1274
5849.0693,4943.6113
5849.0845,4943.6113
5849.0996,4946.4688
5849.1147,4948.3970
5849.1294,4965.9585
5849.1445,5107.4556
5849.1597,5107.4556
5849.1743,4986.2075
5849.1895,4913.1724
5849.2046,4937.7490
5849.2197,5091.1660
5849.2344,5091.1660
5849.2495,4905.6685
5849.2646,4806.8384
5849.2793,4852.6538
5849.2944,5081.0728
5849.3096,5081.0728
5849.3247,4994.7930
5849.3394,4954.5742
5849.3545,4972.5635
5849.3696,5045.7144
5849.3843,5045.7144
5849.3994,4922.4858
5849.4146,4872.8921
5849.4297,4918.8945
5849.4443,5073.7568
5849.4595,5073.7568
5849.4746,5086.4302
5849.4897,5090.7607
5849.5044,5065.6279
5849.5195,4994.8296
5849.5347,4994.8296
5849.5493,4890.6196
5849.5645,4861.0493
5849.5796,4916.9492
5849.5947,5049.7236
5849.6094,5049.7236
5849.6245,5036.9297
5849.6396,5034.0049
5849.6543,5083.5493
5849.6694,5183.2832
5849.6846,5183.2832
5849.6997,4999.2935
5849.7144,4966.8760
5849.7295,4975.1411
5849.7446,4989.2837
5849.7593,4989.2837
5849.7744,5072.1104
5849.7896,5082.5771
5849.8047,5057.4648
5849.8193,5020.8921
5849.8345,5020.8921
5849.8496,4816.6416
5849.8647,4800.4961
5849.8794,4921.8125
5849.8945,5072.0752
5849.9097,5072.0752
5849.9243,4965.7271
5849.9395,4962.0986
5849.9546,4955.0591
5849.9697,4947.6626
5849.9844,4945.8838
5849.9995,4740.6812
5850.0146,4740.6812
5850.0293,4850.0381
5850.0444,4947.0586
5850.0596,4942.0557
5850.0747,4849.9458
5850.0894,4849.9458
5850.1045,4854.6147
5850.1196,4858.0874
5850.1343,4857.0269
5850.1494,4847.0132
5850.1646,4847.0132
5850.1797,4957.4487
5850.1943,5025.6001
5850.2095,5026.0762
5850.2246,5028.9707
5850.2397,5028.9707
5850.2544,5009.2822
5850.2695,4999.3477
5850.2847,4982.6650
5850.2993,4910.7275
5850.3145,4910.7275
5850.3296,4972.2065
5850.3447,4997.0503
5850.3594,4994.7905
5850.3745,4987.4956
5850.3896,4987.4956
5850.4043,4916.3140
5850.4194,4893.9722
5850.4346,4965.1382
5850.4497,5142.7534
5850.4644,5142.7534
5850.4795,5064.3237
5850.4946,5046.0874
5850.5093,5001.7422
5850.5244,4914.4829
5850.5396,4914.4829
5850.5547,4967.5293
5850.5693,4975.9570
5850.5845,4986.7017
5850.5996,5003.5635
5850.6147,5003.5635
5850.6294,4885.5098
5850.6445,4874.6567
5850.6597,4954.2217
5850.6743,5054.3599
5850.6895,5054.3599
5850.7046,5082.8203
5850.7197,5083.6992
5850.7344,4966.7549
5850.7495,4848.7085
5850.7646,4854.2622
5850.7793,5065.6108
5850.7944,5065.6108
5850.8096,5076.9160
5850.8247,5086.0210
5850.8394,5087.4834
5850.8545,5103.7437
5850.8696,5103.7437
5850.8843,5045.4521
5850.8994,5008.4111
5850.9146,4977.6880
5850.9297,4790.1084
5850.9443,4790.1084
5850.9595,4987.2637
5850.9746,5084.2148
5850.9897,5075.7461
5851.0044,5041.9365
5851.0195,5041.9365
5851.0347,4996.8994
5851.0493,4980.2910
5851.0645,5050.1924
5851.0796,5247.9038
5851.0947,5247.9038
5851.1094,5008.3525
5851.1245,4945.4995
5851.1396,4938.2954
5851.1543,4923.2271
5851.1694,4923.2271
5851.1846,4882.3325
5851.1997,4875.4004
5851.2144,4898.1226
5851.2295,4934.1123
5851.2446,4934.1123
5851.2593,5062.7349
5851.2744,5074.0264
5851.2896,5103.5293
5851.3047,5139.3096
5851.3193,5139.3096
5851.3345,4949.2603
5851.3496,4946.3418
5851.3647,4985.7642
5851.3794,5022.4224
5851.3945,5026.9849
5851.4097,5110.5137
5851.4243,5110.5137
5851.4395,5113.4390
5851.4546,5115.5078
5851.4697,5083.7495
5851.4844,4850.9414
5851.4995,4850.9414
5851.5146,4902.4282
5851.5293,4929.5874
5851.5444,4912.8340
5851.5596,4841.2388
5851.5747,4841.2388
5851.5894,4967.7368
5851.6045,5015.7373
5851.6196,4995.4619
5851.6343,4937.9209
5851.6494,4937.9209
5851.6646,5105.2632
5851.6797,5148.0127
5851.6943,5033.3486
5851.7095,4803.4888
5851.7246,4803.4888
5851.7397,4932.2236
5851.7544,4951.5527
5851.7695,4970.1860
5851.7847,4997.3999
5851.7993,4997.3999
5851.8145,5112.7729
5851.8296,5119.6523
5851.8447,5149.0244
5851.8594,5180.6704
5851.8745,5180.3281
5851.8896,5162.9790
5851.9043,5162.9790
5851.9194,5099.6489
5851.9346,5049.4131
5851.9497,5034.3872
5851.9644,4893.3740
5851.9795,4893.3740
5851.9946,4919.0054
5852.0093,4933.7207
5852.0244,4943.5044
5852.0396,4989.7593
5852.0547,4989.7593
5852.0693,5084.7393
5852.0845,5122.7402
5852.0996,5083.2588
5852.1147,4967.4365
5852.1294,4967.4365
5852.1445,4897.4399
5852.1597,4879.3403
5852.1743,4970.0518
5852.1895,5149.9585
5852.2046,5149.9585
5852.2197,5154.0620
5852.2344,5154.6416
5852.2495,5158.7744
5852.2646,5164.5400
5852.2793,5164.5400
5852.2944,5020.6997
5852.3096,5014.5781
5852.3247,5014.8706
5852.3394,5015.1616
5852.3545,5011.6592
5852.3696,4934.6699
5852.3843,4934.6699
5852.3994,4927.0576
5852.4146,4921.6831
5852.4297,4900.6826
5852.4443,4759.1255
5852.4595,4759.1255
5852.4746,4581.3521
5852.4897,4494.7905
5852.5044,4424.2412
5852.5195,4168.4858
5852.5347,4168.4858
5852.5493,4047.3386
5852.5645,4009.1279
5852.5796,4054.0142
5852.5947,4156.5039
5852.6094,4156.5039
5852.6245,4397.0337
5852.6396,4439.7280
5852.6543,4540.2437
5852.6694,4694.6646
5852.6846,4694.6646
5852.6997,4803.2358
5852.7144,4810.2109
5852.7295,4938.2598
5852.7446,5074.0508
5852.7593,5069.6494
5852.7744,4933.6875
5852.7896,4933.6875
5852.8047,4972.2642
5852.8193,5000.4609
5852.8345,4990.0386
5852.8496,4916.6987
5852.8647,4916.6987
5852.8794,4986.7246
5852.8945,5020.9868
5852.9097,5003.7900
5852.9243,4942.4067
5852.9395,4942.4067
5852.9546,5053.1523
5852.9697,5086.8784
5852.9844,5075.1675
5852.9995,5049.6533
5853.0146,5049.6533
5853.0293,5089.7085
5853.0444,5096.0679
5853.0596,5096.9805
5853.0747,5098.2837
5853.0894,5098.2837
5853.1045,4859.6157
5853.1196,4849.8711
5853.1343,4972.9360
5853.1494,5091.0942
5853.1646,5091.2236
5853.1797,5093.2529
5853.1943,5093.2529
5853.2095,5140.6626
5853.2246,5170.9771
5853.2397,5149.5801
5853.2544,5037.5605
5853.2695,5037.5605
5853.2847,4969.0464
5853.2993,4941.2148
5853.3145,4931.9526
5853.3296,4905.8906
5853.3447,4905.8906
5853.3594,4910.3589
5853.3745,4911.3823
5853.3896,4902.8643
5853.4043,4888.0684
5853.4194,4888.0684
5853.4346,4803.3154
5853.4497,4795.6919
5853.4644,4779.6006
5853.4795,4761.4482
5853.4946,4760.3281
5853.5093,4712.0391
5853.5244,4712.0391
5853.5396,4807.2856
5853.5547,4877.4619
5853.5693,4898.5015
5853.5845,5040.2822
5853.5996,5040.2822
5853.6147,5074.1255
5853.6294,5089.8335
5853.6445,5100.2002
5853.6597,5133.5547
5853.6743,5133.5547
5853.6895,5006.1689
5853.7046,4972.6274
5853.7197,4976.1929
5853.7344,4982.9214
5853.7495,4982.9214
5853.7646,5019.5571
5853.7793,5023.5601
5853.7944,4995.3569
5853.8096,4961.8418
5853.8247,4960.7305
5853.8394,4874.8223
5853.8545,4874.8223
5853.8696,4841.4478
5853.8843,4816.1597
5853.8994,4775.4209
5853.9146,4491.2939
5853.9297,4491.2939
5853.9443,4193.5044
5853.9595,4054.7949
5853.9746,3899.9436
5853.9897,3407.9128
5854.0044,3407.9128
5854.0195,3398.3059
5854.0347,3395.8574
5854.0493,3444.6289
5854.0645,3533.3530
5854.0796,3533.3530
5854.0947,3955.5398
5854.1094,3995.8271
5854.1245,4217.6436
5854.1396,4466.3765
5854.1543,4479.2471
5854.1694,4891.8628
5854.1846,4891.8628
5854.1997,5066.0996
5854.2144,5187.4609
5854.2295,5157.6221
5854.2446,4987.1528
5854.2593,4987.1528
5854.2744,4987.0977
5854.2896,4987.0747
5854.3047,5023.3271
5854.3193,5121.8247
5854.3345,5121.8247
5854.3496,5190.5762
5854.3647,5204.7002
5854.3794,5114.7134
5854.3945,4974.2363
5854.4097,4974.2363
5854.4243,4910.0259
5854.4395,4906.7661
5854.4546,4891.4961
5854.4697,4877.0146
5854.4844,4891.4199
5854.4995,5068.7334
5854.5146,5068.7334
5854.5293,5115.1353
5854.5444,5141.5347
5854.5596,5110.8940
5854.5747,4988.2935
5854.5894,4988.2935
5854.6045,4923.2017
5854.6196,4902.9678
5854.6343,4971.7046
5854.6494,5113.7397
5854.6646,5113.7397
5854.6797,4933.8921
5854.6943,4911.5986
