longueur_onde,flux
5843.6001,3415.1272
5843.6152,3414.4465
5843.6304,3407.8708
5843.6450,3407.8708
5843.6602,3478.3838
5843.6753,3533.8706
5843.6904,3539.8352
5843.7051,3765.3845
5843.7202,3765.3845
5843.7354,3678.3901
5843.7500,3588.6462
5843.7651,3588.6462
5843.7803,3613.6104
5843.7954,3614.6775
5843.8101,3605.1487
5843.8252,3592.3149
5843.8403,3592.3149
5843.8555,3568.7812
5843.8701,3565.9773
5843.8853,3593.7896
5843.9004,3642.9590
5843.9150,3642.9590
5843.9302,3517.5007
5843.9453,3491.6882
5843.9604,3529.3328
5843.9751,3618.1130
5843.9902,3618.1130
5844.0054,3593.0903
5844.0200,3585.4668
5844.0352,3568.6997
5844.0503,3514.2783
5844.0654,3514.2783
5844.0801,3495.7146
5844.0952,3487.9431
5844.1104,3506.7942
5844.1250,3595.9114
5844.1401,3595.9114
5844.1553,3573.6147
5844.1704,3561.3223
5844.1851,3561.2524
5844.2002,3560.7131
5844.2153,3560.7131
5844.2305,3594.5269
5844.2451,3618.4526
5844.2603,3622.8257
5844.2754,3695.6858
5844.2900,3695.6858
5844.3052,3654.6104
5844.3203,3617.8821
5844.3354,3617.8821
5844.3501,3466.5889
5844.3652,3466.5244
5844.3804,3498.4817
5844.3950,3534.2969
5844.4102,3534.2969
5844.4253,3377.0107
5844.4404,3367.6501
5844.4551,3424.1079
5844.4702,3503.2214
5844.4854,3503.2214
5844.5000,3516.3591
5844.5151,3517.9932
5844.5303,3504.0828
5844.5454,3479.6348
5844.5601,3479.6348
5844.5752,3577.9331
5844.5903,3597.1838
5844.6055,3592.0020
5844.6201,3580.4756
5844.6353,3580.4756
5844.6504,3532.3071
5844.6650,3519.0662
5844.6802,3522.7603
5844.6953,3533.3328
5844.7104,3533.3328
5844.7251,3394.2275
5844.7402,3343.7720
5844.7554,3406.7742
5844.7700,3645.1597
5844.7852,3645.1597
5844.8003,3472.4414
5844.8154,3392.8601
5844.8301,3425.3345
5844.8452,3595.2698
5844.8604,3595.2698
5844.8750,3524.4910
5844.8901,3484.0913
5844.9053,3491.6116
5844.9204,3550.5596
5844.9351,3550.5596
5844.9502,3515.9031
5844.9653,3491.8171
5844.9805,3489.1729
5844.9951,3452.4302
5845.0103,3452.4302
5845.0254,3389.3171
5845.0400,3336.5466
5845.0552,3341.8994
5845.0703,3575.0845
5845.0854,3575.0845
5845.1001,3527.2830
5845.1152,3479.5920
5845.1304,3479.5920
5845.1450,3402.1997
5845.1602,3400.5432
5845.1753,3414.7642
5845.1904,3431.6047
5845.2051,3431.6047
5845.2202,3691.0232
5845.2354,3708.4807
5845.2500,3679.6147
5845.2651,3639.1567
5845.2803,3639.1567
5845.2954,3374.0974
5845.3101,3343.3835
5845.3252,3435.1638
5845.3403,3587.3174
5845.3555,3587.3174
5845.3701,3613.3936
5845.3853,3617.7566
5845.4004,3543.2053
5845.4150,3396.8074
5845.4302,3396.8074
5845.4453,3596.7144
5845.4604,3641.0476
5845.4751,3640.6465
5845.4902,3639.7095
5845.5054,3639.7095
5845.5200,3570.1169
5845.5352,3550.6716
5845.5503,3558.8376
5845.5654,3581.6443
5845.5801,3581.6443
5845.5952,3665.7493
5845.6104,3694.3811
5845.6250,3667.1238
5845.6401,3575.2131
5845.6553,3575.2131
5845.6704,3487.9834
5845.6851,3452.6582
5845.7002,3447.0229
5845.7153,3423.7769
5845.7305,3423.7769
5845.7451,3543.8330
5845.7603,3600.6436
5845.7754,3604.7693
5845.7900,3625.9858
5845.8052,3625.9858
5845.8203,3607.6597
5845.8354,3597.6667
5845.8501,3593.0481
5845.8652,3562.6221
5845.8804,3562.6221
5845.8950,3513.4656
5845.9102,3482.9238
5845.9253,3497.5574
5845.9404,3626.2524
5845.9551,3626.2524
5845.9702,3614.1836
5845.9854,3605.7180
5846.0000,3605.5691
5846.0151,3603.6997
5846.0303,3603.6997
5846.0454,3515.9487
5846.0601,3447.0015
5846.0752,3450.4897
5846.0903,3521.8213
5846.1055,3521.8213
5846.1201,3583.9731
5846.1353,3638.3042
5846.1504,3635.0117
5846.1650,3480.3567
5846.1802,3480.3567
5846.1953,3466.7324
5846.2104,3453.5610
5846.2251,3453.5610
5846.2402,3595.4697
5846.2554,3595.9856
5846.2700,3590.5278
5846.2852,3584.7241
5846.3003,3584.7241
5846.3154,3624.1943
5846.3301,3625.2805
5846.3452,3599.7090
5846.3604,3569.9468
5846.3750,3569.9468
5846.3901,3564.9827
5846.4053,3564.7288
5846.4204,3607.2651
5846.4351,3661.1970
5846.4502,3661.1970
5846.4653,3513.6890
5846.4805,3502.7275
5846.4951,3487.7573
5846.5103,3467.1733
5846.5254,3467.1733
5846.5400,3504.2839
5846.5552,3507.8826
5846.5703,3528.2351
5846.5854,3558.4504
5846.6001,3558.4504
5846.6152,3442.4219
5846.6304,3428.6187
5846.6450,3467.5486
5846.6602,3529.6790
5846.6753,3529.6790
5846.6904,3479.4294
5846.7051,3472.3867
5846.7202,3483.0452
5846.7354,3501.2512
5846.7500,3501.2512
5846.7651,3395.7463
5846.7803,3378.8245
5846.7954,3334.6868
5846.8101,3254.3611
5846.8252,3254.3611
5846.8403,3339.3782
5846.8555,3354.6411
5846.8701,3282.5125
5846.8853,3143.3035
5846.9004,3143.3035
5846.9150,3331.5906
5846.9302,3368.7632
5846.9453,3432.0764
5846.9604,3561.0405
5846.9751,3561.0405
5846.9902,3525.1226
5847.0054,3517.4385
5847.0200,3565.9939
5847.0352,3669.8506
5847.0503,3669.8506
5847.0654,3580.4824
5847.0801,3560.0242
5847.0952,3547.5400
5847.1104,3519.6479
5847.1250,3519.6479
5847.1401,3565.4128
5847.1553,3576.4995
5847.1704,3592.3992
5847.1851,3629.3008
5847.2002,3629.3008
5847.2153,3599.6365
5847.2305,3592.1079
5847.2451,3605.8735
5847.2603,3638.8728
5847.2754,3638.8728
5847.2900,3613.0205
5847.3052,3606.2095
5847.3203,3633.9451
5847.3354,3702.2078
5847.3501,3702.2078
5847.3652,3618.5293
5847.3804,3595.8396
5847.3950,3549.0940
5847.4102,3431.6965
5847.4253,3431.6965
5847.4404,3530.7690
5847.4551,3558.1912
5847.4702,3584.8037
5847.4854,3652.5708
5847.5000,3652.5708
5847.5151,3507.0146
5847.5303,3466.2139
5847.5454,3474.9417
5847.5601,3497.3320
5847.5752,3497.3320
5847.5903,3594.5862
5847.6055,3621.9812
5847.6201,3589.2659
5847.6353,3505.2651
5847.6504,3505.2651
5847.6650,3537.0903
5847.6802,3546.0300
5847.6953,3547.3127
5847.7104,3550.5879
5847.7251,3550.5879
5847.7402,3641.8794
5847.7554,3667.2546
5847.7700,3643.1123
5847.7852,3582.2131
5847.8003,3582.2131
5847.8154,3471.6116
5847.8301,3441.4290
5847.8452,3398.8501
5847.8604,3293.4124
5847.8750,3293.4124
5847.8901,3136.4741
5847.9053,3094.7673
5847.9204,3024.2832
5847.9351,2854.0054
5847.9502,2854.0054
5847.9653,2924.2234
5847.9805,2942.2415
5847.9951,2982.8933
5848.0103,3078.1257
5848.0254,3078.1257
5848.0400,3227.0242
5848.0552,3263.5845
5848.0703,3313.6345
5848.0854,3426.6692
5848.1001,3426.6692
5848.1152,3525.7432
5848.1304,3548.7932
5848.1450,3517.0461
5848.1602,3448.3108
5848.1753,3448.3108
5848.1904,3629.0542
5848.2051,3668.4705
5848.2202,3621.2122
5848.2354,3523.6467
5848.2500,3523.6467
5848.2651,3667.9526
5848.2803,3697.0923
5848.2954,3694.7756
5848.3101,3690.2388
5848.3252,3690.2388
5848.3403,3496.8455
5848.3555,3461.1943
5848.3701,3544.4893
5848.3853,3698.4885
5848.4004,3698.4885
5848.4150,3600.2100
5848.4302,3583.9478
5848.4453,3585.6379
5848.4604,3588.5740
5848.4751,3588.5740
5848.4902,3506.5049
5848.5054,3494.5674
5848.5200,3504.6121
5848.5352,3520.9307
5848.5503,3520.9307
5848.5654,3442.7622
5848.5801,3433.0352
5848.5952,3539.9998
5848.6104,3701.7981
5848.6250,3701.7981
5848.6401,3648.2295
5848.6553,3642.7351
5848.6704,3637.8416
5848.6851,3630.9800
5848.7002,3630.9800
5848.7153,3579.3521
5848.7305,3575.2224
5848.7451,3555.6936
5848.7603,3530.4229
5848.7754,3530.4229
5848.7900,3550.2913
5848.8052,3551.4204
5848.8203,3535.3848
5848.8354,3516.3213
5848.8501,3516.3213
5848.8652,3447.0232
5848.8804,3444.7202
5848.8950,3461.2778
5848.9102,3479.2771
5848.9253,3479.2771
5848.9404,3531.3943
5848.9551,3531.8796
5848.9702,3492.3450
5848.9854,3453.2402
5849.0000,3454.7615
5849.0151,3554.4526
5849.0303,3554.4526
5849.0454,3556.5061
5849.0601,3558.3442
5849.0752,3560.9878
5849.0903,3623.4304
5849.1055,3623.4304
5849.1201,3592.1440
5849.1353,3566.9470
5849.1504,3553.7449
5849.1650,3371.4363
5849.1802,3371.4363
5849.1953,3630.9302
5849.2104,3817.7004
5849.2251,3790.8975
5849.2402,3537.8171
5849.2554,3537.8171
5849.2700,3477.7231
5849.2852,3439.3640
5849.3003,3458.8994
5849.3154,3595.2371
5849.3301,3595.2371
5849.3452,3555.8018
5849.3604,3533.6777
5849.3750,3544.8213
5849.3901,3605.0088
5849.4053,3605.0088
5849.4204,3551.6401
5849.4351,3525.6106
5849.4502,3517.6843
5849.4653,3483.5481
5849.4805,3483.5481
5849.4951,3501.5615
5849.5103,3509.0974
5849.5254,3467.9160
5849.5400,3323.5854
5849.5552,3323.5854
5849.5703,3410.7483
5849.5854,3441.4910
5849.6001,3464.4014
5849.6152,3530.6833
5849.6304,3530.6833
5849.6450,3544.7131
5849.6602,3548.7908
5849.6753,3529.9307
5849.6904,3484.4365
5849.7051,3484.4365
5849.7202,3646.6228
5849.7354,3684.2546
5849.7500,3602.2964
5849.7651,3436.3486
5849.7803,3436.3486
5849.7954,3522.6548
5849.8101,3537.9011
5849.8252,3528.0239
5849.8403,3511.1680
5849.8555,3511.1680
5849.8701,3540.5559
5849.8853,3544.2104
5849.9004,3524.9268
5849.9150,3497.1382
5849.9302,3497.1382
5849.9453,3468.5100
5849.9604,3466.3635
5849.9751,3514.0977
5849.9902,3572.1611
5850.0054,3572.1611
5850.0200,3559.3589
5850.0352,3558.9961
5850.0503,3532.6353
5850.0654,3505.6382
5850.0801,3508.0090
5850.0952,3654.1362
5850.1104,3654.1362
5850.1250,3666.7363
5850.1401,3677.5466
5850.1553,3661.7776
5850.1704,3418.2690
5850.1851,3418.2690
5850.2002,3465.9490
5850.2153,3499.9482
5850.2305,3506.1328
5850.2451,3557.7458
5850.2603,3557.7458
5850.2754,3574.7490
5850.2900,3584.7095
5850.3052,3592.3748
5850.3203,3634.3147
5850.3354,3634.3147
5850.3501,3585.5188
5850.3652,3562.4272
5850.3804,3549.9253
5850.3950,3500.9543
5850.4102,3500.9543
5850.4253,3536.3240
5850.4404,3549.5190
5850.4551,3553.6387
5850.4702,3565.7664
5850.4854,3565.7664
5850.5000,3576.0317
5850.5151,3578.9414
5850.5303,3584.2222
5850.5454,3596.2510
5850.5601,3596.2510
5850.5752,3623.6409
5850.5903,3629.1980
5850.6055,3616.5671
5850.6201,3593.9092
5850.6353,3593.9092
5850.6504,3553.4602
5850.6650,3548.1965
5850.6802,3566.9102
5850.6953,3593.6050
5850.7104,3593.6050
5850.7251,3676.5237
5850.7402,3681.8435
5850.7554,3652.5620
5850.7700,3619.2278
5850.7852,3619.2278
5850.8003,3674.3704
5850.8154,3674.5974
5850.8301,3611.3357
5850.8452,3553.9829
5850.8604,3553.9009
5850.8750,3552.4502
5850.8901,3552.4502
5850.9053,3486.6699
5850.9204,3439.5596
5850.9351,3439.6687
5850.9502,3440.5312
5850.9653,3440.5312
5850.9805,3462.3120
5850.9951,3474.4463
5851.0103,3473.3511
5851.0254,3468.0959
5851.0400,3468.0959
5851.0552,3502.4561
5851.0703,3516.9663
5851.0854,3496.5823
5851.1001,3429.8635
5851.1152,3429.8635
5851.1304,3453.5129
5851.1450,3460.7659
5851.1602,3500.6814
5851.1753,3595.2083
5851.1904,3595.2083
5851.2051,3691.9250
5851.2202,3711.8982
5851.2354,3660.6177
5851.2500,3569.8892
5851.2651,3569.8892
5851.2803,3517.7219
5851.2954,3511.5178
5851.3101,3531.3032
5851.3252,3557.8909
5851.3403,3557.8909
5851.3555,3612.5288
5851.3701,3614.8091
5851.3853,3601.7336
5851.4004,3588.3164
5851.4150,3588.0410
5851.4302,3578.2971
5851.4453,3578.2971
5851.4604,3650.1821
5851.4751,3706.2573
5851.4902,3691.0657
5851.5054,3548.6548
5851.5200,3548.6548
5851.5352,3530.4902
5851.5503,3519.8833
5851.5654,3533.8040
5851.5801,3603.4268
5851.5952,3603.4268
5851.6104,3535.7903
5851.6250,3507.1130
5851.6401,3505.8787
5851.6553,3501.9316
5851.6704,3501.9316
5851.6851,3442.9941
5851.7002,3425.8342
5851.7153,3439.0522
5851.7305,3468.3184
5851.7451,3468.3184
5851.7603,3619.6174
5851.7754,3646.7180
5851.7900,3608.5940
5851.8052,3547.7944
5851.8203,3547.7944
5851.8354,3521.8354
5851.8501,3519.6704
5851.8652,3488.6580
5851.8804,3452.3965
5851.8950,3452.3965
5851.9102,3356.2073
5851.9253,3356.1394
5851.9404,3345.4246
5851.9551,3336.2209
5851.9702,3315.9353
5851.9854,3072.4607
5852.0000,3072.4607
5852.0151,2927.6006
5852.0303,2837.3826
5852.0454,2831.2097
5852.0601,2797.7795
5852.0752,2797.7795
5852.0903,2965.2026
5852.1055,3038.3816
5852.1201,3099.4734
5852.1353,3297.0598
5852.1504,3297.0598
5852.1650,3307.3447
5852.1802,3310.2996
5852.1953,3356.9512
5852.2104,3457.0891
5852.2251,3457.0891
5852.2402,3424.4988
5852.2554,3419.1553
5852.2700,3423.2241
5852.2852,3429.3074
5852.3003,3429.3074
5852.3154,3625.5398
5852.3301,3637.4453
5852.3452,3583.9858
5852.3604,3527.2505
5852.3750,3525.7925
5852.3901,3474.8184
5852.4053,3474.8184
5852.4204,3501.3867
5852.4351,3521.3630
5852.4502,3521.4102
5852.4653,3521.7759
5852.4805,3521.7759
5852.4951,3401.2783
5852.5103,3338.6035
5852.5254,3375.2056
5852.5400,3519.9338
5852.5552,3519.9338
5852.5703,3583.4526
5852.5854,3605.0562
5852.6001,3574.5942
5852.6152,3500.3381
5852.6304,3500.3381
5852.6450,3553.8474
5852.6602,3564.3506
5852.6753,3515.2637
5852.6904,3435.6094
5852.7051,3435.6094
5852.7202,3535.7480
5852.7354,3543.6357
5852.7500,3523.7625
5852.7651,3501.6223
5852.7803,3501.1792
5852.7954,3478.7776
5852.8101,3478.7776
5852.8252,3489.9968
5852.8403,3498.5962
5852.8555,3502.1008
5852.8701,3529.5718
5852.8853,3529.5718
5852.9004,3581.1516
5852.9150,3607.6604
5852.9302,3579.4478
5852.9453,3472.1853
5852.9604,3472.1853
5852.9751,3528.1274
5852.9902,3546.1528
5853.0054,3522.5891
5853.0200,3468.8193
5853.0352,3468.8193
5853.0503,3475.9468
5853.0654,3477.1709
5853.0801,3462.5671
5853.0952,3440.8884
5853.1104,3440.8884
5853.1250,3560.5693
5853.1401,3566.6155
5853.1553,3516.8540
5853.1704,3467.4209
5853.1851,3475.9460
5853.2002,3632.2085
5853.2153,3632.2085
5853.2305,3530.2585
5853.2451,3462.8992
5853.2603,3452.6487
5853.2754,3395.8623
5853.2900,3395.8623
5853.3052,3402.3972
5853.3203,3405.1448
5853.3354,3431.8811
5853.3501,3509.8157
5853.3652,3509.8157
5853.3804,3288.8096
5853.3950,3236.0229
5853.4102,3165.1057
5853.4253,3038.6514
5853.4404,3038.6514
5853.4551,2646.3782
5853.4702,2608.4104
5853.4854,2482.6387
5853.5000,2337.6626
5853.5151,2337.8618
5853.5303,2348.9448
5853.5454,2348.9448
5853.5601,2568.5144
5853.5752,2733.4048
5853.5903,2760.7410
5853.6055,2952.2544
5853.6201,2952.2544
5853.6353,3173.1670
5853.6504,3277.5842
5853.6650,3328.5776
5853.6802,3495.9595
5853.6953,3495.9595
5853.7104,3503.8694
5853.7251,3505.9932
5853.7402,3546.6953
5853.7554,3624.4956
5853.7700,3624.4956
5853.7852,3527.5027
5853.8003,3516.6008
5853.8154,3551.6624
5853.8301,3593.6965
5853.8452,3594.4709
5853.8604,3664.4509
5853.8750,3664.4509
5853.8901,3733.1228
5853.9053,3785.4702
5853.9204,3777.2837
5853.9351,3719.6021
5853.9502,3719.6021
5853.9653,3619.2861
5853.9805,3572.3955
5853.9951,3569.6978
5854.0103,3561.1067
5854.0254,3561.1067
5854.0400,3487.1560
5854.0552,3468.3013
5854.0703,3509.7585
5854.0854,3585.0728
5854.1001,3585.0728
5854.1152,3591.3008
5854.1304,3591.8899
5854.1450,3605.9685
5854.1602,3621.6899
5854.1753,3618.6470
5854.1904,3525.5264
5854.2051,3525.5264
5854.2202,3482.1899
5854.2354,3452.2229
5854.2500,3487.0181
5854.2651,3682.5327
5854.2803,3682.5327
5854.2954,3603.2524
5854.3101,3571.0757
5854.3252,3592.3215
5854.3403,3649.2217
5854.3555,3649.2217
5854.3701,3573.2969
5854.3853,3558.0513
5854.4004,3552.4539
5854.4150,3543.8457
5854.4302,3543.8457
5854.4453,3616.8525
5854.4604,3620.2441
5854.4751,3616.4280
5854.4902,3612.8701
5854.5054,3611.6440
5854.5200,3597.5042
5854.5352,3597.5042
5854.5503,3600.8967
5854.5654,3602.7852
5854.5801,3607.2537
5854.5952,3624.5481
5854.6104,3624.5481
5854.6250,3599.7476
5854.6401,3592.2812
5854.6553,3593.7756
5854.6704,3596.7793
5854.6851,3596.7793
