longueur_onde,flux
5846.8354,5248.2012
5846.8506,5257.9194
5846.8657,5232.1465
5846.8809,5083.7202
5846.8955,5083.7202
5846.9106,5027.0190
5846.9258,4995.3389
5846.9404,5017.6719
5846.9556,5160.1841
5846.9707,5160.1841
5846.9858,5207.8696
5847.0005,5235.9077
5847.0156,5233.7476
5847.0308,5218.5303
5847.0454,5218.5303
5847.0605,5263.6152
5847.0757,5291.3394
5847.0908,5299.3892
5847.1055,5361.6675
5847.1206,5361.6675
5847.1357,5208.0771
5847.1504,5109.8916
5847.1655,5112.1484
5847.1807,5131.1997
5847.1958,5131.1997
5847.2104,5302.5601
5847.2256,5415.7842
5847.2407,5401.3325
5847.2559,5269.3506
5847.2705,5269.3506
5847.2856,5247.2085
5847.3008,5232.1724
5847.3154,5202.1670
5847.3306,4908.7314
5847.3457,4908.7314
5847.3608,4937.0137
5847.3755,4956.6431
5847.3906,4939.3311
5847.4058,4760.2764
5847.4204,4760.2764
5847.4355,4831.5308
5847.4507,4881.7988
5847.4658,4883.7964
5847.4805,4905.3369
5847.4956,4905.3369
5847.5107,4950.5659
5847.5254,4982.8228
5847.5405,4989.1812
5847.5557,5059.5396
5847.5708,5059.5396
5847.5854,5171.6572
5847.6006,5252.0552
5847.6157,5250.8584
5847.6309,5237.5020
5847.6455,5237.5020
5847.6606,5198.6675
5847.6758,5170.8184
5847.6904,5171.4087
5847.7056,5177.9414
5847.7207,5177.9414
5847.7358,5340.8647
5847.7505,5457.0762
5847.7656,5443.8477
5847.7808,5301.1084
5847.7954,5301.1084
5847.8105,5347.1880
5847.8257,5379.7041
5847.8408,5377.3770
5847.8555,5353.2812
5847.8706,5353.2812
5847.8857,5305.6465
5847.9004,5272.5732
5847.9155,5269.1357
5847.9307,5235.4780
5847.9458,5235.4780
5847.9604,5312.1118
5847.9756,5364.1748
5847.9907,5348.4668
5848.0059,5204.8330
5848.0205,5204.8330
5848.0356,5280.6113
5848.0508,5330.7056
5848.0654,5306.2041
5848.0806,5099.1201
5848.0957,5099.1201
5848.1108,5192.3560
5848.1255,5251.9902
5848.1406,5242.6909
5848.1558,5170.6572
5848.1704,5170.6572
5848.1855,5201.6470
5848.2007,5220.7139
5848.2158,5244.1245
5848.2305,5409.2256
5848.2456,5409.2256
5848.2607,5211.4756
5848.2754,5095.1401
5848.2905,5118.3589
5848.3057,5266.6782
5848.3208,5266.6782
5848.3354,5253.5732
5848.3506,5246.2476
5848.3657,5226.5923
5848.3809,5113.3022
5848.3955,5113.3022
5848.4106,4950.6470
5848.4258,4864.8149
5848.4404,4838.3867
5848.4556,4701.3232
5848.4707,4701.3232
5848.4858,4597.0698
5848.5005,4545.4995
5848.5156,4472.7344
5848.5308,4133.8745
5848.5454,4133.8745
5848.5605,4262.6406
5848.5757,4321.9004
5848.5908,4359.4004
5848.6055,4515.9824
5848.6206,4515.9824
5848.6357,4821.1514
5848.6504,4950.7358
5848.6655,4978.3555
5848.6807,5081.6450
5848.6958,5081.6450
5848.7104,5156.8130
5848.7256,5185.9927
5848.7407,5198.4878
5848.7559,5240.3042
5848.7705,5240.3042
5848.7856,5174.9209
5848.8008,5151.9604
5848.8154,5143.5742
5848.8306,5118.4771
5848.8457,5118.4771
5848.8608,5174.2319
5848.8755,5191.7261
5848.8906,5224.7754
5848.9058,5313.1421
5848.9204,5313.1421
5848.9355,5242.7988
5848.9507,5223.3677
5848.9658,5262.1147
5848.9805,5354.6064
5848.9956,5354.6064
5849.0107,5350.6235
5849.0254,5349.6724
5849.0405,5326.4800
5849.0557,5277.1094
5849.0708,5277.1094
5849.0854,5366.2949
5849.1006,5384.2656
5849.1157,5343.2246
5849.1309,5265.4106
5849.1455,5265.4106
5849.1606,5210.9346
5849.1758,5201.9663
5849.1904,5182.7681
5849.2056,5150.4033
5849.2207,5150.4033
5849.2358,5116.1040
5849.2505,5111.7051
5849.2656,5059.3496
5849.2808,4981.0308
5849.2954,4981.0308
5849.3105,5195.3789
5849.3257,5215.2085
5849.3408,5234.7358
5849.3555,5260.5869
5849.3706,5260.5869
5849.3857,5528.8960
5849.4004,5544.3174
5849.4155,5392.2393
5849.4307,5214.6494
5849.4458,5214.6494
5849.4604,5049.1777
5849.4756,5045.3335
5849.4907,5072.1333
5849.5059,5099.6265
5849.5205,5099.8853
5849.5356,5124.8008
5849.5508,5124.8008
5849.5654,5217.3389
5849.5806,5300.3110
5849.5957,5298.8853
5849.6108,5268.3149
5849.6255,5268.3149
5849.6406,5211.3369
5849.6558,5166.9692
5849.6704,5170.5498
5849.6855,5211.6216
5849.7007,5211.6216
5849.7158,5092.7959
5849.7305,5013.0835
5849.7456,5026.6621
5849.7607,5128.9966
5849.7754,5128.9966
5849.7905,5168.6348
5849.8057,5191.3086
5849.8208,5194.9600
5849.8354,5214.8022
5849.8506,5214.8022
5849.8657,5241.2744
5849.8809,5254.0171
5849.8955,5241.1948
5849.9106,5188.2720
5849.9258,5188.2720
5849.9404,5262.6191
5849.9556,5292.2061
5849.9707,5292.5161
5849.9858,5293.5190
5850.0005,5293.5190
5850.0156,5195.5933
5850.0308,5164.1460
5850.0454,5187.1714
5850.0605,5246.9048
5850.0757,5246.9048
5850.0908,5002.9570
5850.1055,4941.9146
5850.1206,4985.3877
5850.1357,5077.0024
5850.1504,5077.0024
5850.1655,5194.6431
5850.1807,5216.3696
5850.1958,5184.7671
5850.2104,5130.1973
5850.2256,5130.1973
5850.2407,5225.4375
5850.2559,5237.2456
5850.2705,5248.8848
5850.2856,5265.4277
5850.3008,5265.4277
5850.3154,5449.1304
5850.3306,5461.5640
5850.3457,5277.2905
5850.3608,5061.4570
5850.3755,5061.4570
5850.3906,5254.7690
5850.4058,5257.7427
5850.4204,5354.6333
5850.4355,5447.9214
5850.4507,5440.8169
5850.4658,5241.5410
5850.4805,5241.5410
5850.4956,5232.2568
5850.5107,5224.9541
5850.5254,5220.7925
5850.5405,5176.1836
5850.5557,5176.1836
5850.5708,5196.2686
5850.5854,5209.0410
5850.6006,5211.5757
5850.6157,5227.4678
5850.6309,5227.4678
5850.6455,5104.1509
5850.6606,5041.8018
5850.6758,5074.5352
5850.6904,5213.0566
5850.7056,5213.0566
5850.7207,5202.2544
5850.7358,5198.0205
5850.7505,5234.8057
5850.7656,5347.5312
5850.7808,5347.5312
5850.7954,5227.2183
5850.8105,5192.0859
5850.8257,5251.6470
5850.8408,5389.1299
5850.8555,5389.1299
5850.8706,5326.0620
5850.8857,5313.2261
5850.9004,5269.1577
5850.9155,5190.7607
5850.9307,5190.7607
5850.9458,5102.8652
5850.9604,5091.9043
5850.9756,5111.5312
5850.9907,5138.7749
5851.0059,5138.7749
5851.0205,5152.0767
5851.0356,5152.7959
5851.0508,5193.8105
5851.0654,5238.4248
5851.0806,5236.9790
5851.0957,5087.8213
5851.1108,5087.8213
5851.1255,5164.4590
5851.1406,5229.5986
5851.1558,5235.7231
5851.1704,5314.8574
5851.1855,5314.8574
5851.2007,5176.7627
5851.2158,5086.0190
5851.2305,5107.0635
5851.2456,5241.4277
5851.2607,5241.4277
5851.2754,5219.6187
5851.2905,5208.7651
5851.3057,5240.7417
5851.3208,5368.3887
5851.3354,5368.3887
5851.3506,5250.8848
5851.3657,5208.1445
5851.3809,5181.4312
5851.3955,5107.9321
5851.4106,5107.9321
5851.4258,5187.7988
5851.4404,5207.7417
5851.4556,5161.3535
5851.4707,5068.9185
5851.4858,5068.9185
5851.5005,5065.4189
5851.5156,5064.8892
5851.5308,5113.7695
5851.5454,5186.1587
5851.5605,5186.1587
5851.5757,5182.8955
5851.5908,5182.6797
5851.6055,5153.9512
5851.6206,5121.9854
5851.6357,5119.7993
5851.6504,4878.0845
5851.6655,4878.0845
5851.6807,5035.9902
5851.6958,5167.8579
5851.7104,5187.3799
5851.7256,5408.1895
5851.7407,5408.1895
5851.7559,5375.6143
5851.7705,5355.4673
5851.7856,5330.5366
5851.8008,5194.4502
5851.8154,5194.4502
5851.8306,5331.6426
5851.8457,5392.6660
5851.8608,5350.4062
5851.8755,5208.7500
5851.8906,5208.7500
5851.9058,5080.3696
5851.9204,5041.5337
5851.9355,5088.5137
5851.9507,5195.0322
5851.9658,5195.0322
5851.9805,5141.0693
5851.9956,5131.1489
5852.0107,5161.8096
5852.0254,5211.0610
5852.0405,5211.0610
5852.0557,5122.2764
5852.0708,5114.8691
5852.0854,5155.7764
5852.1006,5203.2891
5852.1157,5203.1875
5852.1309,5164.7588
5852.1455,5164.7588
5852.1606,5132.0034
5852.1758,5104.4302
5852.1904,5116.2666
5852.2056,5245.9976
5852.2207,5245.9976
5852.2358,5224.0518
5852.2505,5210.8618
5852.2656,5224.1538
5852.2808,5290.9692
5852.2954,5290.9692
5852.3105,5284.9087
5852.3257,5282.4043
5852.3408,5277.7891
5852.3555,5263.9136
5852.3706,5263.9136
5852.3857,5162.7925
5852.4004,5136.2227
5852.4155,5191.7695
5852.4307,5302.2373
5852.4458,5302.2373
5852.4604,5232.9150
5852.4756,5223.2461
5852.4907,5217.3706
5852.5059,5209.2876
5852.5205,5209.2876
5852.5356,4901.1270
5852.5508,4889.8213
5852.5654,4758.1885
5852.5806,4631.0190
5852.5957,4609.0850
5852.6108,4216.9468
5852.6255,4216.9468
5852.6406,4185.5947
5852.6558,4164.4888
5852.6704,4175.4004
5852.6855,4240.9683
5852.7007,4240.9683
5852.7158,4435.4214
5852.7305,4523.5898
5852.7456,4609.1265
5852.7607,4889.5591
5852.7754,4889.5591
5852.7905,5009.1230
5852.8057,5042.8945
5852.8208,5067.3213
5852.8354,5117.7959
5852.8506,5117.7959
5852.8657,5262.1675
5852.8809,5283.2036
5852.8955,5262.3394
5852.9106,5233.5098
5852.9258,5233.5098
5852.9404,5149.0503
5852.9556,5146.1895
5852.9707,5219.2349
5852.9858,5288.0400
5853.0005,5285.7046
5853.0156,5250.9639
5853.0308,5250.9639
5853.0454,5322.8735
5853.0605,5368.5830
5853.0757,5397.6855
5853.0908,5550.3608
5853.1055,5550.3608
5853.1206,5408.4458
5853.1357,5350.2427
5853.1504,5292.9888
5853.1655,5128.8008
5853.1807,5128.8008
5853.1958,5099.9995
5853.2104,5093.1685
5853.2256,5196.7134
5853.2407,5382.1157
5853.2559,5382.1157
5853.2705,5342.8384
5853.2856,5338.8950
5853.3008,5260.7437
5853.3154,5168.8159
5853.3306,5168.1499
5853.3457,5105.8726
5853.3608,5105.8726
5853.3755,5203.6309
5853.3906,5279.8213
5853.4058,5261.6494
5853.4204,5120.0732
5853.4355,5120.0732
5853.4507,5229.4097
5853.4658,5284.2812
5853.4805,5224.2256
5853.4956,5009.1382
5853.5107,5009.1382
5853.5254,5183.9624
5853.5405,5235.8774
5853.5557,5154.5942
5853.5708,4985.1128
5853.5854,4985.1128
5853.6006,5036.9126
5853.6157,5044.1387
5853.6309,5126.3911
5853.6455,5234.8203
5853.6606,5234.8203
5853.6758,5177.7202
5853.6904,5176.8784
5853.7056,5246.3970
5853.7207,5305.6333
5853.7358,5290.1865
5853.7505,5142.5552
5853.7656,5142.5552
5853.7808,5153.1577
5853.7954,5158.8706
5853.8105,5185.2324
5853.8257,5287.2671
5853.8408,5287.2671
5853.8555,5374.0776
5853.8706,5401.3237
5853.8857,5359.8271
5853.9004,5270.5283
5853.9155,5270.5283
5853.9307,5181.7793
5853.9458,5168.9551
5853.9604,5013.9150
5853.9756,4808.8667
5853.9907,4808.8667
5854.0059,4521.7280
5854.0205,4518.1572
5854.0356,4223.1582
5854.0508,3977.0854
5854.0654,3920.1338
5854.0806,3424.3989
5854.0957,3424.3989
5854.1108,3408.8315
5854.1255,3400.8552
5854.1406,3497.1379
5854.1558,3839.0500
5854.1704,3839.0500
5854.1855,4276.0864
5854.2007,4400.3794
5854.2158,4593.5088
5854.2305,4972.1753
5854.2456,4972.1753
5854.2607,4904.6348
5854.2754,4896.9028
5854.2905,5064.9697
5854.3057,5264.5459
5854.3208,5263.9536
5854.3354,5230.4009
5854.3506,5230.4009
5854.3657,5186.6665
5854.3809,5154.7212
5854.3955,5187.8721
5854.4106,5393.6147
5854.4258,5393.6147
5854.4404,5333.5894
5854.4556,5307.8623
5854.4707,5262.9922
5854.4858,5136.3032
5854.5005,5136.3032
5854.5156,5193.9604
5854.5308,5206.3237
5854.5454,5254.9365
5854.5605,5332.3716
5854.5757,5332.3716
5854.5908,5367.7119
5854.6055,5369.6406
5854.6206,5357.6401
5854.6357,5346.1636
5854.6504,5333.9648
5854.6655,5182.2251
5854.6807,5182.2251
5854.6958,5165.0923
5854.7104,5155.3716
