longueur_onde,flux
5842.4087,4062.9746
5842.4238,4031.5764
5842.4385,4028.8640
5842.4536,3938.8093
5842.4688,3938.8093
5842.4834,4045.6938
5842.4985,4158.9570
5842.5137,4158.9570
5842.5288,4097.4961
5842.5435,4093.7195
5842.5586,4072.4912
5842.5737,4040.5198
5842.5884,4040.5198
5842.6035,4121.3945
5842.6187,4134.9702
5842.6338,4098.6235
5842.6484,4019.1523
5842.6636,4019.1523
5842.6787,4078.1763
5842.6938,4095.6370
5842.7085,4081.5344
5842.7236,4034.2979
5842.7388,4034.2979
5842.7534,4065.5574
5842.7686,4079.7041
5842.7837,4036.1509
5842.7988,3783.9973
5842.8135,3783.9973
5842.8286,3930.0339
5842.8438,4024.8015
5842.8584,4015.9482
5842.8735,3890.5466
5842.8887,3890.5466
5842.9038,3935.9192
5842.9185,3976.8464
5842.9336,3976.8464
5842.9487,4121.3926
5842.9634,4123.4614
5842.9785,4111.8818
5842.9937,4097.5181
5843.0088,4097.5181
5843.0234,4117.7070
5843.0386,4119.7739
5843.0537,4093.5410
5843.0688,4048.5317
5843.0835,4048.5317
5843.0986,4035.8149
5843.1138,4033.2036
5843.1284,4068.0173
5843.1436,4152.6792
5843.1587,4152.6792
5843.1738,4102.5332
5843.1885,4086.1245
5843.2036,4040.0383
5843.2188,3872.6077
5843.2334,3872.6077
5843.2485,4018.7214
5843.2637,4087.9390
5843.2788,4090.1121
5843.2935,4103.2876
5843.3086,4103.2876
5843.3237,4011.8472
5843.3384,3952.1321
5843.3535,3961.4824
5843.3687,4088.3931
5843.3838,4088.3931
5843.3984,4115.7812
5843.4136,4139.8145
5843.4287,4139.8145
5843.4438,4105.9287
5843.4585,4105.8247
5843.4736,4117.0781
5843.4888,4130.2041
5843.5034,4130.2041
5843.5186,4189.6108
5843.5337,4194.3193
5843.5488,4170.4814
5843.5635,4133.4849
5843.5786,4133.4849
5843.5938,4257.3481
5843.6084,4277.9375
5843.6235,4239.7070
5843.6387,4159.7246
5843.6538,4159.7246
5843.6685,4128.4951
5843.6836,4120.1768
5843.6987,4157.1592
5843.7134,4264.5015
5843.7285,4264.5015
5843.7437,4131.0146
5843.7588,4079.9116
5843.7734,4079.3994
5843.7886,4077.2209
5843.8037,4077.2209
5843.8188,4016.5400
5843.8335,3984.9915
5843.8486,3993.8230
5843.8638,4055.1877
5843.8784,4055.1877
5843.8936,4080.7368
5843.9087,4098.1987
5843.9238,4097.7349
5843.9385,4090.7834
5843.9536,4090.7834
5843.9688,4121.8770
5843.9834,4149.2983
5843.9985,4149.2852
5844.0137,4125.7964
5844.0288,4125.7964
5844.0435,4057.7422
5844.0586,3981.0134
5844.0737,3981.0134
5844.0884,3923.8879
5844.1035,3920.2324
5844.1187,3997.2148
5844.1338,4107.9946
5844.1484,4107.9946
5844.1636,4122.3896
5844.1787,4124.3438
5844.1938,4105.5991
5844.2085,4070.9785
5844.2236,4070.9785
5844.2388,3990.5657
5844.2534,3973.1960
5844.2686,3995.9331
5844.2837,4050.5852
5844.2988,4050.5852
5844.3135,4126.5928
5844.3286,4149.8691
5844.3438,4152.5342
5844.3584,4161.0830
5844.3735,4161.0830
5844.3887,4094.6318
5844.4038,4067.4966
5844.4185,4062.8472
5844.4336,4042.0598
5844.4487,4042.0598
5844.4634,4033.7961
5844.4785,4029.4597
5844.4937,4040.6133
5844.5088,4115.7744
5844.5234,4115.7744
5844.5386,4126.2148
5844.5537,4133.0908
5844.5688,4134.5166
5844.5835,4151.6162
5844.5986,4151.6162
5844.6138,4199.7690
5844.6284,4238.9590
5844.6436,4236.4062
5844.6587,4140.7310
5844.6738,4140.7310
5844.6885,4007.8640
5844.7036,3875.5210
5844.7188,3875.5210
5844.7334,4073.3560
5844.7485,4078.1555
5844.7637,4104.4297
5844.7788,4136.2886
5844.7935,4136.2886
5844.8086,4122.5796
5844.8237,4121.5151
5844.8384,4121.8760
5844.8535,4122.4077
5844.8687,4122.4077
5844.8838,4064.1360
5844.8984,4056.2554
5844.9136,4084.7878
5844.9287,4135.9946
5844.9438,4135.9946
5844.9585,4002.9490
5844.9736,3976.6772
5844.9888,4022.0762
5845.0034,4121.8618
5845.0186,4121.8618
5845.0337,4124.9775
5845.0488,4125.8027
5845.0635,4137.1274
5845.0786,4167.9214
5845.0938,4167.9214
5845.1084,4033.0801
5845.1235,3987.5200
5845.1387,3993.2336
5845.1538,4012.7629
5845.1685,4012.7629
5845.1836,4133.8765
5845.1987,4184.4141
5845.2134,4170.8560
5845.2285,4111.1797
5845.2437,4111.1797
5845.2588,3969.5713
5845.2734,3898.2378
5845.2886,3946.1621
5845.3037,4228.2651
5845.3188,4228.2651
5845.3335,4133.3564
5845.3486,4076.5913
5845.3638,4079.4819
5845.3784,4103.7085
5845.3936,4103.7085
5845.4087,4044.8655
5845.4238,4003.5969
5845.4385,3995.9719
5845.4536,3893.5403
5845.4688,3893.5403
5845.4834,4069.1621
5845.4985,4212.2075
5845.5137,4206.4121
5845.5288,4038.0217
5845.5435,4038.0217
5845.5586,4073.4275
5845.5737,4106.6704
5845.5884,4106.6704
5845.6035,4031.0947
5845.6187,4030.9858
5845.6338,4049.0454
5845.6484,4068.4771
5845.6636,4068.4771
5845.6787,3891.5383
5845.6938,3885.1509
5845.7085,3926.3660
5845.7236,3976.9551
5845.7388,3976.9551
5845.7534,4012.5923
5845.7686,4015.1492
5845.7837,4063.8108
5845.7988,4131.7041
5845.8135,4131.7041
5845.8286,4087.4663
5845.8438,4082.6746
5845.8584,4074.0078
5845.8735,4060.3010
5845.8887,4060.3010
5845.9038,4067.3252
5845.9185,4068.3491
5845.9336,4110.6094
5845.9487,4186.2227
5845.9634,4186.2227
5845.9785,4074.9492
5845.9937,4054.4741
5846.0088,4080.9766
5846.0234,4134.5449
5846.0386,4134.5449
5846.0537,4014.6038
5846.0688,3987.8662
5846.0835,4037.2803
5846.0986,4150.0044
5846.1138,4150.0044
5846.1284,4059.6060
5846.1436,4035.8855
5846.1587,4054.9546
5846.1738,4104.0264
5846.1885,4104.0264
5846.2036,3974.4514
5846.2188,3935.2825
5846.2334,3964.3838
5846.2485,4048.8540
5846.2637,4048.8540
5846.2788,4065.2944
5846.2935,4070.9238
5846.3086,4074.4392
5846.3237,4085.9507
5846.3384,4085.9507
5846.3535,4178.2085
5846.3687,4213.5063
5846.3838,4150.3691
5846.3984,3917.0066
5846.4136,3917.0066
5846.4287,4098.9180
5846.4438,4175.7949
5846.4585,4156.1426
5846.4736,4074.1050
5846.4888,4074.1050
5846.5034,4143.9189
5846.5186,4176.1860
5846.5337,4156.8862
5846.5488,4065.8264
5846.5635,4065.8264
5846.5786,4079.8987
5846.5938,4086.9500
5846.6084,4127.8569
5846.6235,4346.1572
5846.6387,4346.1572
5846.6538,4180.8735
5846.6685,4091.7856
5846.6836,4090.3904
5846.6987,4081.9634
5846.7134,4081.9634
5846.7285,4013.3035
5846.7437,3973.7815
5846.7588,3941.3198
5846.7734,3719.4075
5846.7886,3719.4075
5846.8037,3720.6018
5846.8188,3721.3313
5846.8335,3714.9958
5846.8486,3665.9907
5846.8638,3665.9907
5846.8784,3727.3303
5846.8936,3766.8110
5846.9087,3800.7610
5846.9238,4097.5225
5846.9385,4097.5225
5846.9536,4000.9495
5846.9688,3935.8228
5846.9834,3948.5623
5846.9985,4074.0764
5847.0137,4074.0764
5847.0288,4100.8462
5847.0435,4119.6514
5847.0586,4121.2266
5847.0737,4138.6450
5847.0884,4138.6450
5847.1035,4015.2200
5847.1187,3925.4170
5847.1338,3940.6763
5847.1484,4128.7085
5847.1636,4128.7085
5847.1787,4194.7754
5847.1938,4244.2886
5847.2085,4244.5830
5847.2236,4248.5898
5847.2388,4248.5898
5847.2534,4181.3213
5847.2686,4129.6772
5847.2837,4127.1206
5847.2988,4089.2446
5847.3135,4089.2446
5847.3286,4034.0554
5847.3438,3990.8848
5847.3584,3995.2673
5847.3735,4064.8027
5847.3887,4064.8027
5847.4038,4064.9954
5847.4185,4065.1479
5847.4336,4063.7407
5847.4487,4040.3098
5847.4634,4040.3098
5847.4785,4087.9126
5847.4937,4125.9517
5847.5088,4128.1030
5847.5234,4164.8232
5847.5386,4164.8232
5847.5537,4145.8721
5847.5688,4130.6885
5847.5835,4129.4463
5847.5986,4108.2471
5847.6138,4108.2471
5847.6284,4175.5674
5847.6436,4229.3623
5847.6587,4220.4814
5847.6738,4072.6284
5847.6885,4072.6284
5847.7036,4036.1865
5847.7188,4007.2983
5847.7334,4008.6743
5847.7485,4030.5061
5847.7637,4030.5061
5847.7788,4080.1753
5847.7935,4119.0264
5847.8086,4102.1064
5847.8237,3851.4944
5847.8384,3851.4944
5847.8535,3848.4216
5847.8687,3846.0627
5847.8838,3816.9661
5847.8984,3421.3691
5847.9136,3421.3691
5847.9287,3395.6194
5847.9438,3376.3237
5847.9585,3367.9624
5847.9736,3264.9861
5847.9888,3264.9861
5848.0034,3492.4248
5848.0186,3657.8770
5848.0337,3675.1387
5848.0488,3865.8442
5848.0635,3865.8442
5848.0786,3912.4106
5848.0938,3945.1133
5848.1084,3955.5945
5848.1235,4058.7595
5848.1387,4058.7595
5848.1538,4092.1143
5848.1685,4114.5991
5848.1836,4106.6333
5848.1987,4037.0840
5848.2134,4037.0840
5848.2285,4122.7314
5848.2437,4177.8281
5848.2588,4164.4106
5848.2734,4060.7754
5848.2886,4060.7754
5848.3037,4153.5005
5848.3188,4210.0786
5848.3335,4198.1211
5848.3486,4116.5205
5848.3638,4116.5205
5848.3784,4130.1934
5848.3936,4138.0562
5848.4087,4130.4321
5848.4238,4084.4832
5848.4385,4084.4832
5848.4536,4215.0029
5848.4688,4285.2651
5848.4834,4259.5869
5848.4985,4122.8843
5848.5137,4122.8843
5848.5288,3997.7805
5848.5435,3935.1936
5848.5586,3958.5391
5848.5737,4068.3835
5848.5884,4068.3835
5848.6035,4059.6638
5848.6187,4055.6418
5848.6338,4061.7432
5848.6484,4087.1328
5848.6636,4087.1328
5848.6787,4056.8931
5848.6938,4044.1465
5848.7085,4040.6025
5848.7236,4027.5503
5848.7388,4027.5503
5848.7534,4041.6992
5848.7686,4047.0952
5848.7837,4065.3096
5848.7988,4124.7212
5848.8135,4124.7212
5848.8286,4002.0249
5848.8438,3960.1821
5848.8584,3993.4087
5848.8735,4089.4287
5848.8887,4089.4287
5848.9038,4212.4761
5848.9185,4249.4814
5848.9336,4202.2554
5848.9487,4081.3206
5848.9634,4081.3206
5848.9785,4061.3457
5848.9937,4056.1382
5849.0088,4052.4143
5849.0234,4043.9653
5849.0386,4043.9653
5849.0537,4113.0791
5849.0688,4128.3579
5849.0835,4162.4590
5849.0986,4230.9702
5849.1138,4230.9702
5849.1284,4088.3762
5849.1436,4062.4246
5849.1587,4098.7056
5849.1738,4163.1895
5849.1885,4163.1895
5849.2036,4158.4419
5849.2188,4157.7603
5849.2334,4145.9551
5849.2485,4127.4214
5849.2637,4127.4214
5849.2788,4185.8901
5849.2935,4192.0889
5849.3086,4172.1602
5849.3237,4144.5830
5849.3384,4144.5830
5849.3535,4108.0127
5849.3687,4105.4785
5849.3838,4084.1165
5849.3984,4058.1340
5849.4136,4058.1340
5849.4287,4049.4585
5849.4438,4049.1677
5849.4585,4032.9783
5849.4736,4015.7354
5849.4888,4015.7729
5849.5034,4045.6382
5849.5186,4045.6382
5849.5337,4037.6885
5849.5488,4030.3091
5849.5635,4031.3357
5849.5786,4058.6025
5849.5938,4058.6025
5849.6084,4003.5359
5849.6235,3959.2578
5849.6387,3972.2920
5849.6538,4138.6895
5849.6685,4138.6895
5849.6836,4126.5332
5849.6987,4118.1318
5849.7134,4107.5923
5849.7285,4022.6025
5849.7437,4022.6025
5849.7588,4086.7720
5849.7734,4124.5127
5849.7886,4132.3164
5849.8037,4176.7681
5849.8188,4176.7681
5849.8335,4033.9062
5849.8486,3963.3318
5849.8638,3977.7209
5849.8784,4039.1924
5849.8936,4039.1924
5849.9087,4024.0042
5849.9238,4017.8108
5849.9385,4012.8945
5849.9536,3996.5598
5849.9688,3996.5598
5849.9834,3936.6614
5849.9985,3916.9797
5850.0137,3971.4355
5850.0288,4115.4702
5850.0435,4115.4702
5850.0586,4076.7466
5850.0737,4066.8438
5850.0884,4086.9014
5850.1035,4129.7832
5850.1187,4129.7832
5850.1338,4179.5264
5850.1484,4188.9067
5850.1636,4126.4087
5850.1787,4017.3711
5850.1938,4017.3711
5850.2085,4205.2720
5850.2236,4229.0488
5850.2388,4160.2251
5850.2534,4061.7324
5850.2686,4061.7324
5850.2837,4216.9971
5850.2988,4227.7314
5850.3135,4167.3516
5850.3286,4096.3745
5850.3438,4096.3745
5850.3584,4016.6001
5850.3735,4015.3298
5850.3887,4073.7949
5850.4038,4130.1196
5850.4185,4131.0566
5850.4336,4157.1597
5850.4487,4157.1597
5850.4634,4203.7563
5850.4785,4240.3218
5850.4937,4229.1338
5850.5088,4110.6943
5850.5234,4110.6943
5850.5386,4174.2671
5850.5537,4214.4634
5850.5688,4203.5981
5850.5835,4136.4653
5850.5986,4136.4653
5850.6138,4073.0217
5850.6284,4041.2468
5850.6436,4030.4382
5850.6587,3985.4241
5850.6738,3985.4241
5850.6885,4197.1934
5850.7036,4279.0234
5850.7188,4222.2837
5850.7334,4051.4109
5850.7485,4051.4109
5850.7637,4158.1489
5850.7788,4188.6748
5850.7935,4175.0737
5850.8086,4144.2671
5850.8237,4144.2671
5850.8384,4128.6245
5850.8535,4125.5396
5850.8687,4112.4966
5850.8838,4089.7659
5850.8984,4089.7659
5850.9136,4149.8359
5850.9287,4156.9380
5850.9438,4094.4773
5850.9585,4009.7180
5850.9736,4009.7180
5850.9888,3897.0925
5851.0034,3891.7361
5851.0186,4009.2136
5851.0337,4133.8237
5851.0488,4132.9971
5851.0635,4083.0034
5851.0786,4083.0034
5851.0938,3999.2915
5851.1084,3930.1340
5851.1235,3951.2844
5851.1387,4196.9346
5851.1538,4196.9346
5851.1685,4120.6572
5851.1836,4072.1514
5851.1987,4086.6426
5851.2134,4173.0527
5851.2285,4173.0527
5851.2437,4162.8911
5851.2588,4158.0269
5851.2734,4151.2974
5851.2886,4125.8735
5851.3037,4125.8735
5851.3188,4218.0283
5851.3335,4249.9648
5851.3486,4227.1797
5851.3638,4167.5039
5851.3784,4167.5039
5851.3936,4084.3882
5851.4087,4064.9331
5851.4238,4059.9990
5851.4385,4050.6177
5851.4536,4050.6177
5851.4688,4144.1460
5851.4834,4156.9785
5851.4985,4151.1123
5851.5137,4142.8218
5851.5288,4142.8218
5851.5435,3936.6599
5851.5586,3925.7439
5851.5737,4026.3528
5851.5884,4133.0146
5851.6035,4135.3628
5851.6187,4242.6421
5851.6338,4242.6421
5851.6484,4184.5322
5851.6636,4138.4604
5851.6787,4122.4956
5851.6938,3969.4504
5851.7085,3969.4504
5851.7236,4177.6255
5851.7388,4299.1094
5851.7534,4273.3809
5851.7686,4146.7314
5851.7837,4146.7314
5851.7988,4153.1362
5851.8135,4155.7969
5851.8286,4146.0605
5851.8438,4115.9868
5851.8584,4115.9868
5851.8735,4081.6069
5851.8887,4072.0754
5851.9038,4065.0161
5851.9185,4050.1272
5851.9336,4050.1272
5851.9487,3894.4607
5851.9634,3869.2615
5851.9785,3774.6638
5851.9937,3632.7944
5852.0088,3632.7944
5852.0234,3451.7288
5852.0386,3440.1208
5852.0537,3360.4116
5852.0688,3273.9893
5852.0835,3275.0972
5852.0986,3328.9109
5852.1138,3328.9109
5852.1284,3528.2637
5852.1436,3684.3340
5852.1587,3701.3362
5852.1738,3851.1223
5852.1885,3851.1223
5852.2036,3986.0405
5852.2188,4060.8428
5852.2334,4055.0940
5852.2485,4029.7751
5852.2637,4029.7751
5852.2788,4077.0923
5852.2935,4094.8513
5852.3086,4096.5322
5852.3237,4101.0884
5852.3384,4101.0884
5852.3535,4073.0247
5852.3687,4066.5369
5852.3838,4097.1226
5852.3984,4152.6235
5852.4136,4152.6235
5852.4287,4166.3789
5852.4438,4167.9297
5852.4585,4127.2422
5852.4736,4075.9666
5852.4888,4075.9666
5852.5034,4208.4590
5852.5186,4210.2715
5852.5337,4186.8330
5852.5488,4166.1240
5852.5635,4158.6836
5852.5786,4067.7869
5852.5938,4067.7869
5852.6084,4078.8943
5852.6235,4085.6807
5852.6387,4090.6448
5852.6538,4115.5552
5852.6685,4115.5552
5852.6836,4050.9937
5852.6987,4024.8687
5852.7134,4041.2148
5852.7285,4088.2222
5852.7437,4088.2222
5852.7588,4119.3960
5852.7734,4126.9741
5852.7886,4149.1196
5852.8037,4190.0303
5852.8188,4190.0303
5852.8335,4102.2710
5852.8486,4092.3362
5852.8638,4148.4678
5852.8784,4218.2627
5852.8936,4218.2627
5852.9087,4060.3931
5852.9238,4059.3640
5852.9385,4051.2026
5852.9536,4044.2961
5852.9688,4052.8799
5852.9834,4139.5791
5852.9985,4139.5791
5853.0137,3968.4873
5853.0288,3871.7771
5853.0435,3878.9548
5853.0586,3909.9573
5853.0737,3909.9573
5853.0884,4105.8130
5853.1035,4175.5391
5853.1187,4102.2900
5853.1338,3920.5442
5853.1484,3920.5442
5853.1636,4071.9248
5853.1787,4101.3203
5853.1938,4100.6440
5853.2085,4099.5771
5853.2236,4099.5771
5853.2388,4100.4272
5853.2534,4100.4829
5853.2686,4082.6311
5853.2837,4064.0374
5853.2988,4066.1167
5853.3135,4114.3716
5853.3286,4114.3716
5853.3438,3950.7393
5853.3584,3838.4917
5853.3735,3842.6523
5853.3887,3867.1287
5853.4038,3867.1287
5853.4185,3622.9712
5853.4336,3517.2253
5853.4487,3403.5459
5853.4634,3063.6333
5853.4785,3063.6333
5853.4937,2744.4480
5853.5088,2666.5344
5853.5234,2683.6843
5853.5386,2714.5322
5853.5537,2714.5322
5853.5688,2912.1145
5853.5835,2931.3813
5853.5986,3186.4893
5853.6138,3479.6038
5853.6284,3488.7405
5853.6436,3939.6538
5853.6587,3939.6538
5853.6738,4006.6995
5853.6885,4056.3113
5853.7036,4069.0063
5853.7188,4154.0249
5853.7334,4154.0249
5853.7485,4131.6924
5853.7637,4121.4448
5853.7788,4110.9243
5853.7935,4077.8523
5853.8086,4077.8523
5853.8237,4159.5815
5853.8384,4180.3276
5853.8535,4154.2227
5853.8687,4106.6055
5853.8838,4106.6055
5853.8984,4055.0635
5853.9136,4050.0273
5853.9287,4028.8337
5853.9438,4004.7634
5853.9585,4005.3684
5853.9736,4028.2219
5853.9888,4028.2219
5854.0034,4020.8770
5854.0186,4015.6387
5854.0337,4025.0430
5854.0488,4081.8953
5854.0635,4081.8953
5854.0786,4020.3979
5854.0938,3994.1072
5854.1084,3994.2288
5854.1235,3994.5762
5854.1387,3994.5762
5854.1538,4052.9902
5854.1685,4065.9260
5854.1836,4062.8406
5854.1987,4057.7695
5854.2134,4057.7695
5854.2285,4138.2466
5854.2437,4143.5444
5854.2588,4142.9087
5854.2734,4142.2686
5854.2886,4140.0049
5854.3037,4103.9824
5854.3188,4103.9824
5854.3335,4170.3486
5854.3486,4211.0107
5854.3638,4214.1924
5854.3784,4228.5527
5854.3936,4228.5527
5854.4087,4281.6650
5854.4238,4300.0356
5854.4385,4255.2773
5854.4536,4153.2749
5854.4688,4153.2749
5854.4834,4189.6260
5854.4985,4195.1885
5854.5137,4193.2842
5854.5288,4190.7588
5854.5435,4190.7588
5854.5586,4068.0864
5854.5737,4067.2119
5854.5884,4100.3955
5854.6035,4126.8677
5854.6187,4135.9814
5854.6338,4202.8706
5854.6484,4202.8706
