longueur_onde,flux
5839.7056,6033.4390
5839.7207,6141.2134
5839.7358,6141.2134
5839.7510,6002.1719
5839.7656,5870.5078
5839.7808,5870.5078
5839.7959,5960.4780
5839.8105,5965.5161
5839.8257,5964.1055
5839.8408,5961.8091
5839.8560,5961.8091
5839.8706,5887.9487
5839.8857,5871.1401
5839.9009,5891.8105
5839.9155,5954.1826
5839.9307,5954.1826
5839.9458,5998.6406
5839.9609,6019.2246
5839.9756,6015.0547
5839.9907,5984.0244
5840.0059,5984.0244
5840.0205,5956.2202
5840.0356,5933.8091
5840.0508,5933.8091
5840.0659,5929.3813
5840.0806,5929.3335
5840.0957,5958.4067
5840.1108,5997.7178
5840.1260,5997.7178
5840.1406,5869.8096
5840.1558,5849.2188
5840.1709,5877.5322
5840.1855,5944.2773
5840.2007,5944.2773
5840.2158,5829.2676
5840.2310,5787.7339
5840.2456,5807.9985
5840.2607,5905.6660
5840.2759,5905.6660
5840.2905,5934.8281
5840.3057,5953.5278
5840.3208,5942.0308
5840.3359,5709.3218
5840.3506,5709.3218
5840.3657,5698.0669
5840.3809,5686.1240
5840.3955,5686.1240
5840.4106,6074.8169
5840.4258,6106.9727
5840.4409,6057.6870
5840.4556,5970.9468
5840.4707,5970.9468
5840.4858,5901.9297
5840.5010,5884.8237
5840.5156,5930.8428
5840.5308,6075.9761
5840.5459,6075.9761
5840.5605,5942.0068
5840.5757,5879.0869
5840.5908,5875.5688
5840.6060,5849.8726
5840.6206,5849.8726
5840.6357,6087.1826
5840.6509,6273.0708
5840.6655,6272.7896
5840.6807,6071.0244
5840.6958,6071.0244
5840.7109,6094.2207
5840.7256,6123.4624
5840.7407,6123.4624
5840.7559,5932.1553
5840.7705,5906.9595
5840.7856,5959.4429
5840.8008,6068.3403
5840.8159,6068.3403
5840.8306,6068.0039
5840.8457,6067.9019
5840.8608,6078.9351
5840.8760,6120.6055
5840.8906,6120.6055
5840.9058,6107.0801
5840.9209,6099.8579
5840.9355,6089.8594
5840.9507,5994.3447
5840.9658,5994.3447
5840.9810,6079.1978
5840.9956,6152.0811
5841.0107,6152.0811
5841.0259,5980.5996
5841.0405,5977.3569
5841.0557,5949.2891
5841.0708,5911.3555
5841.0859,5911.3555
5841.1006,5925.2227
5841.1157,5927.3057
5841.1309,5981.2529
5841.1455,6099.1929
5841.1606,6099.1929
5841.1758,6150.0381
5841.1909,6166.2158
5841.2056,6146.8423
5841.2207,6071.1187
5841.2358,6071.1187
5841.2510,6073.6948
5841.2656,6075.0874
5841.2808,6051.8252
5841.2959,5829.8579
5841.3105,5829.8579
5841.3257,5907.4126
5841.3408,5973.2373
5841.3560,5973.2373
5841.3706,6181.5068
5841.3857,6184.1914
5841.4009,6103.9971
5841.4155,5999.3960
5841.4307,5999.3960
5841.4458,6131.9419
5841.4609,6149.8511
5841.4756,6059.8369
5841.4907,5875.6582
5841.5059,5875.6582
5841.5205,5723.5352
5841.5356,5679.6060
5841.5508,5771.2744
5841.5659,6089.0352
5841.5806,6089.0352
5841.5957,6131.6387
5841.6108,6152.4170
5841.6260,6125.9448
5841.6406,5933.2310
5841.6558,5933.2310
5841.6709,6014.5269
5841.6855,6075.9316
5841.7007,6074.3594
5841.7158,5992.8760
5841.7310,5992.8760
5841.7456,5793.0337
5841.7607,5566.3105
5841.7759,5566.3105
5841.7905,5907.4663
5841.8057,5937.7905
5841.8208,5947.3911
5841.8359,5963.8398
5841.8506,5963.8398
5841.8657,5944.2236
5841.8809,5939.8906
5841.8955,5976.0493
5841.9106,6073.8521
5841.9258,6073.8521
5841.9409,5906.2061
5841.9556,5841.3579
5841.9707,5882.5400
5841.9858,6080.0249
5842.0010,6080.0249
5842.0156,6131.7744
5842.0308,6162.9111
5842.0459,6166.1118
5842.0605,6204.7686
5842.0757,6204.7686
5842.0908,6083.0732
5842.1060,5974.6758
5842.1206,5974.6758
5842.1357,6048.5591
5842.1509,6049.9399
5842.1655,6099.0859
5842.1807,6162.9897
5842.1958,6162.9897
5842.2109,5917.1982
5842.2256,5886.2358
5842.2407,5884.4023
5842.2559,5880.8721
5842.2705,5880.8721
5842.2856,6072.9336
5842.3008,6122.1934
5842.3159,6037.4033
5842.3306,5783.3457
5842.3457,5783.3457
5842.3608,5917.8604
5842.3760,5974.1719
5842.3906,5990.3472
5842.4058,6075.3271
5842.4209,6075.3271
5842.4355,5994.9385
5842.4507,5944.6611
5842.4658,5941.8013
5842.4810,5904.3013
5842.4956,5904.3013
5842.5107,5872.8164
5842.5259,5844.5376
5842.5405,5844.5376
5842.5557,5861.3638
5842.5708,5861.6528
5842.5859,5804.9175
5842.6006,5732.6201
5842.6157,5732.6201
5842.6309,6132.9019
5842.6455,6179.0552
5842.6606,6073.6870
5842.6758,5881.2886
5842.6909,5881.2886
5842.7056,5926.2969
5842.7207,5936.7568
5842.7358,5909.9448
5842.7510,5837.1978
5842.7656,5837.1978
5842.7808,5918.7227
5842.7959,5949.2573
5842.8105,5924.7871
5842.8257,5817.7231
5842.8408,5817.7231
5842.8560,5980.2314
5842.8706,6069.7192
5842.8857,6067.6265
5842.9009,6049.6084
5842.9155,6049.6084
5842.9307,6058.7134
5842.9458,6065.7651
5842.9609,6064.3965
5842.9756,6007.1582
5842.9907,6007.1582
5843.0059,5950.0317
5843.0205,5889.0024
5843.0356,5889.0024
5843.0508,6133.1064
5843.0659,6147.6045
5843.0806,6123.7500
5843.0957,6088.6621
5843.1108,6088.6621
5843.1260,5933.8589
5843.1406,5909.8657
5843.1558,6023.8315
5843.1709,6258.1440
5843.1855,6258.1440
5843.2007,6124.8428
5843.2158,6089.1875
5843.2310,6053.2197
5843.2456,5945.9062
5843.2607,5945.9062
5843.2759,5986.3022
5843.2905,6002.5298
5843.3057,5967.9390
5843.3208,5806.1201
5843.3359,5806.1201
5843.3506,6019.1704
5843.3657,6139.4570
5843.3809,6141.6562
5843.3955,6160.9185
5843.4106,6160.9185
5843.4258,6059.9761
5843.4409,5982.6274
5843.4556,5984.3047
5843.4707,6038.2471
5843.4858,6038.2471
5843.5010,6045.7417
5843.5156,6053.4043
5843.5308,6053.4043
5843.5459,6029.8662
5843.5605,6028.8623
5843.5757,6007.8281
5843.5908,5979.2627
5843.6060,5979.2627
5843.6206,5991.7222
5843.6357,5993.2725
5843.6509,5984.6890
5843.6655,5969.0898
5843.6807,5969.0898
5843.6958,5881.0117
5843.7109,5861.7939
5843.7256,5869.7891
5843.7407,5889.6382
5843.7559,5889.6382
5843.7705,5803.9927
5843.7856,5776.0063
5843.8008,5831.6416
5843.8159,6028.2007
5843.8306,6028.2007
5843.8457,5922.3604
5843.8608,5874.3232
5843.8760,5862.3730
5843.8906,5797.4033
5843.9058,5797.4033
5843.9209,5998.1162
5843.9355,6119.4575
5843.9507,6133.2070
5843.9658,6269.8730
5843.9810,6269.8730
5843.9956,6128.0435
5844.0107,6016.5703
5844.0259,6017.3428
5844.0405,6043.4238
5844.0557,6043.4238
5844.0708,5971.9517
5844.0859,5899.8794
5844.1006,5899.8794
5844.1157,6062.9536
5844.1309,6068.4512
5844.1455,5989.8540
5844.1606,5888.6724
5844.1758,5888.6724
5844.1909,6096.0073
5844.2056,6117.1875
5844.2207,6021.1265
5844.2358,5862.8979
5844.2510,5862.8979
5844.2656,5997.1406
5844.2808,6021.1030
5844.2959,5995.0229
5844.3105,5939.5093
5844.3257,5939.5093
5844.3408,5896.1934
5844.3560,5884.7515
5844.3706,5950.8047
5844.3857,6136.1050
5844.4009,6136.1050
5844.4155,6018.6885
5844.4307,5976.3232
5844.4458,5977.0605
5844.4609,5979.8813
5844.4756,5979.8813
5844.4907,5882.7896
5844.5059,5837.0903
5844.5205,5878.8857
5844.5356,6110.2744
5844.5508,6110.2744
5844.5659,6009.4077
5844.5806,5949.2368
5844.5957,5934.7812
5844.6108,5804.7402
5844.6260,5804.7402
5844.6406,5914.1987
5844.6558,5995.4189
5844.6709,6002.5566
5844.6855,6142.9614
5844.7007,6142.9614
5844.7158,6159.9189
5844.7310,6175.3818
5844.7456,6175.3818
5844.7607,5992.2974
5844.7759,5991.9336
5844.7905,5917.0449
5844.8057,5833.7148
5844.8208,5833.7148
5844.8359,5815.4307
5844.8506,5814.4473
5844.8657,5885.5439
5844.8809,5981.7705
5844.8955,5981.7705
5844.9106,6153.0840
5844.9258,6171.8687
5844.9409,6100.2896
5844.9556,5982.3975
5844.9707,5982.3975
5844.9858,5887.9707
5845.0010,5871.9194
5845.0156,5892.8477
5845.0308,5934.9639
5845.0459,5934.9639
5845.0605,6006.4326
5845.0757,6023.2471
5845.0908,5988.8525
5845.1060,5903.5889
5845.1206,5903.5889
5845.1357,6033.7656
5845.1509,6073.6069
5845.1655,6028.2373
5845.1807,5887.8306
5845.1958,5887.8306
5845.2109,5782.7290
5845.2256,5742.4800
5845.2407,5788.2422
5845.2559,5968.7002
5845.2705,5968.7002
5845.2856,6013.5254
5845.3008,6034.4443
5845.3159,6057.3916
5845.3306,6176.3862
5845.3457,6176.3862
5845.3608,6114.8096
5845.3760,6080.4487
5845.3906,6035.1333
5845.4058,5710.0459
5845.4209,5710.0459
5845.4355,5752.5107
5845.4507,5780.4492
5845.4658,5803.8037
5845.4810,6057.4351
5845.4956,6057.4351
5845.5107,6061.1958
5845.5259,6064.0820
5845.5405,6048.7080
5845.5557,5741.0513
5845.5708,5741.0513
5845.5859,5833.8604
5845.6006,5916.2554
5845.6157,5918.9985
5845.6309,6141.6533
5845.6455,6141.6533
5845.6606,6035.7856
5845.6758,5927.7573
5845.6909,5927.7573
5845.7056,6107.1787
5845.7207,6111.2046
5845.7358,6052.7134
5845.7510,5984.4585
5845.7656,5984.4585
5845.7808,6031.7773
5845.7959,6034.5190
5845.8105,5896.8242
5845.8257,5713.7900
5845.8408,5713.7900
5845.8560,5599.8989
5845.8706,5589.1450
5845.8857,5722.5317
5845.9009,5923.9028
5845.9155,5923.9028
5845.9307,5859.1782
5845.9458,5850.6445
5845.9609,5914.8521
5845.9756,6024.6963
5845.9907,6024.6963
5846.0059,5972.0059
5846.0205,5963.0420
5846.0356,5969.0576
5846.0508,5980.7017
5846.0659,5980.7017
5846.0806,5895.0791
5846.0957,5877.1689
5846.1108,5933.1807
5846.1260,6055.7222
5846.1406,6055.7222
5846.1558,6083.4497
5846.1709,6090.3511
5846.1855,6068.3447
5846.2007,6013.9541
5846.2158,6013.9541
5846.2310,6073.4424
5846.2456,6090.6416
5846.2607,6095.7476
5846.2759,6110.0020
5846.2905,6110.0020
5846.3057,6003.6470
5846.3208,5968.5796
5846.3359,5916.1694
5846.3506,5750.8271
5846.3657,5750.8271
5846.3809,5884.1675
5846.3955,5933.5698
5846.4106,6002.0898
5846.4258,6246.5010
5846.4409,6246.5010
5846.4556,6050.1660
5846.4707,5969.4224
5846.4858,5936.6934
5846.5010,5804.5776
5846.5156,5804.5776
5846.5308,5915.4561
5846.5459,5965.5449
5846.5605,5940.0015
5846.5757,5823.1909
5846.5908,5823.1909
5846.6060,5928.7178
5846.6206,5980.6060
5846.6357,6027.0615
5846.6509,6268.0166
5846.6655,6268.0166
5846.6807,6106.4912
5846.6958,6020.7422
5846.7109,6027.7271
5846.7256,6068.8667
5846.7407,6068.8667
5846.7559,5963.1182
5846.7705,5902.9570
5846.7856,5907.8525
5846.8008,5940.6289
5846.8159,5940.6289
5846.8306,5804.5615
5846.8457,5722.1714
5846.8608,5770.5225
5846.8760,6138.6948
5846.8906,6138.6948
5846.9058,6185.6084
5846.9209,6215.6484
5846.9355,6202.0620
5846.9507,6084.4038
5846.9658,6084.4038
5846.9810,5908.0195
5846.9956,5789.3120
5847.0107,5796.2642
5847.0259,5864.6621
5847.0405,5864.6621
5847.0557,5951.6729
5847.0708,6012.8594
5847.0859,6016.9575
5847.1006,6062.6445
5847.1157,6062.6445
5847.1309,6075.2817
5847.1455,6084.5142
5847.1606,6078.9609
5847.1758,6009.1567
5847.1909,6009.1567
5847.2056,5964.6348
5847.2207,5931.0298
5847.2358,5942.5332
5847.2510,6104.3608
5847.2656,6104.3608
5847.2808,6033.9805
5847.2959,5979.3955
5847.3105,5981.6377
5847.3257,6016.5371
5847.3408,6016.5371
5847.3560,5964.1777
5847.3706,5922.6782
5847.3857,5923.4971
5847.4009,5937.3833
5847.4155,5937.3833
5847.4307,5823.3564
5847.4458,5731.4888
5847.4609,5722.9980
5847.4756,5569.0918
5847.4907,5569.0918
5847.5059,5431.1455
5847.5205,5318.7749
5847.5356,5329.1851
5847.5508,5526.0850
5847.5659,5526.0850
5847.5806,5511.1436
5847.5957,5498.9028
5847.6108,5499.6250
5847.6260,5513.5049
5847.6406,5513.5049
5847.6558,5823.5674
5847.6709,6077.6885
5847.6855,6069.5688
5847.7007,5915.3711
5847.7158,5915.3711
5847.7310,5870.9927
5847.7456,5834.7993
5847.7607,5845.5181
5847.7759,6041.3398
5847.7905,6041.3398
5847.8057,6059.3428
5847.8208,6073.8755
5847.8359,6072.1323
5847.8506,6042.2334
5847.8657,6042.2334
5847.8809,6051.9189
5847.8955,6059.6172
5847.9106,6050.3384
5847.9258,5903.9175
5847.9409,5903.9175
5847.9556,6015.0547
5847.9707,6101.5503
5847.9858,6098.1807
5848.0010,6050.0396
5848.0156,6050.0396
5848.0308,6039.6895
5848.0459,6031.8442
5848.0605,6028.9692
5848.0757,5992.2207
5848.0908,5992.2207
5848.1060,5987.2266
5848.1206,5983.5591
5848.1357,5976.6143
5848.1509,5897.8364
5848.1655,5897.8364
5848.1807,6080.6777
5848.1958,6209.9922
5848.2109,6182.0415
5848.2256,5902.1279
5848.2407,5902.1279
5848.2559,5958.1245
5848.2705,5996.0547
5848.2856,6005.9790
5848.3008,6093.4629
5848.3159,6093.4629
5848.3306,5961.3247
5848.3457,5876.1035
5848.3608,5890.7798
5848.3760,6004.5083
5848.3906,6004.5083
5848.4058,5923.6606
5848.4209,5874.3179
5848.4355,5886.0479
5848.4507,5965.9375
5848.4658,5965.9375
5848.4810,5895.8540
5848.4956,5855.6372
5848.5107,5829.9717
5848.5259,5676.2549
5848.5405,5676.2549
5848.5557,5451.8252
5848.5708,5331.5605
5848.5859,5332.1060
5848.6006,5334.9824
5848.6157,5334.9824
5848.6309,5050.6104
5848.6455,4909.3584
5848.6606,4924.4712
5848.6758,4994.6733
5848.6909,4994.6733
5848.7056,5011.2881
5848.7207,5018.8760
5848.7358,5070.9478
5848.7510,5284.3408
5848.7656,5284.3408
5848.7808,5608.6548
5848.7959,5743.6084
5848.8105,5769.4854
5848.8257,5863.1416
5848.8408,5863.1416
5848.8560,5908.5493
5848.8706,5925.5884
5848.8857,5944.0229
5848.9009,6002.9990
5848.9155,6002.9990
5848.9307,5962.1670
5848.9458,5948.5176
5848.9609,5951.8872
5848.9756,5961.4214
5848.9907,5961.4214
5849.0059,5953.0771
5849.0205,5950.6284
5849.0356,5949.8550
5849.0508,5947.9185
5849.0659,5947.9185
5849.0806,6103.7095
5849.0957,6143.1284
5849.1108,6091.5840
5849.1260,5977.4146
5849.1406,5977.4146
5849.1558,5962.0493
5849.1709,5958.7754
5849.1855,5956.8491
5849.2007,5953.0762
5849.2158,5953.0762
5849.2310,6035.0918
5849.2456,6049.3423
5849.2607,6000.7656
5849.2759,5916.7148
5849.2905,5916.7148
5849.3057,6190.5918
5849.3208,6227.6216
5849.3359,6138.0972
5849.3506,6001.4707
5849.3657,6001.4707
5849.3809,6073.8906
5849.3955,6080.9521
5849.4106,6099.4224
5849.4258,6124.2290
5849.4409,6124.2290
5849.4556,6165.5542
5849.4707,6168.0645
5849.4858,6045.2485
5849.5010,5900.5103
5849.5156,5900.5103
5849.5308,6133.3145
5849.5459,6139.1240
5849.5605,6047.7275
5849.5757,5953.5874
5849.5908,5954.4575
5849.6060,6041.6050
5849.6206,6041.6050
5849.6357,6021.6826
5849.6509,6003.8379
5849.6655,6004.8564
5849.6807,6026.2432
5849.6958,6026.2432
5849.7109,5951.1582
5849.7256,5893.0508
5849.7407,5892.4360
5849.7559,5885.5859
5849.7705,5885.5859
5849.7856,5975.3042
5849.8008,6034.7969
5849.8159,6017.7905
5849.8306,5893.7397
5849.8457,5893.7397
5849.8608,6007.7012
5849.8760,6071.7573
5849.8906,6063.6494
5849.9058,6021.1172
5849.9209,6021.1172
5849.9355,6032.2651
5849.9507,6037.5024
5849.9658,6024.5820
5849.9810,5973.2153
5849.9956,5973.2153
5850.0107,6137.2173
5850.0259,6200.3911
5850.0405,6173.4746
5850.0557,6089.7085
5850.0708,6089.7085
5850.0859,5930.7974
5850.1006,5881.9233
5850.1157,5891.7329
5850.1309,5916.1362
5850.1455,5916.1362
5850.1606,5955.9272
5850.1758,5965.3223
5850.1909,5954.0884
5850.2056,5931.4419
5850.2207,5931.4419
5850.2358,5922.9531
5850.2510,5921.5083
5850.2656,5853.1274
5850.2808,5740.4985
5850.2959,5740.4985
5850.3105,5863.5757
5850.3257,5877.0435
5850.3408,5905.5693
5850.3560,5944.1162
5850.3706,5944.1162
5850.3857,6043.4702
5850.4009,6048.7480
5850.4155,6070.4546
5850.4307,6094.5278
5850.4458,6094.5278
5850.4609,6015.1665
5850.4756,6015.0938
5850.4907,5972.1450
5850.5059,5933.1831
5850.5205,5938.6318
5850.5356,6042.3013
5850.5508,6042.3013
5850.5659,5964.8262
5850.5806,5907.7617
5850.5957,5917.0112
5850.6108,5998.3374
5850.6260,5998.3374
5850.6406,5992.8384
5850.6558,5989.5913
5850.6709,5992.7881
5850.6855,6010.1309
5850.7007,6010.1309
5850.7158,5863.9165
5850.7310,5796.0200
5850.7456,5847.3545
5850.7607,6039.9082
5850.7759,6039.9082
5850.7905,6106.0312
5850.8057,6129.4565
5850.8208,6110.8071
5850.8359,6059.5229
5850.8506,6059.5229
5850.8657,6011.8657
5850.8809,5999.5962
5850.8955,5948.3594
5850.9106,5841.5474
5850.9258,5841.5474
5850.9409,5966.6646
5850.9556,5988.1499
5850.9707,6048.7686
5850.9858,6146.4077
5851.0010,6146.4077
5851.0156,6111.9902
5851.0308,6108.7095
5851.0459,6127.4155
5851.0605,6150.9141
5851.0757,6150.9141
5851.0908,5983.5312
5851.1060,5979.0317
5851.1206,5997.6123
5851.1357,6015.8438
5851.1509,6011.5122
5851.1655,5895.5737
5851.1807,5895.5737
5851.1958,5966.2329
5851.2109,6020.0596
5851.2256,6018.9609
5851.2407,6009.0220
5851.2559,6009.0220
5851.2705,6012.0742
5851.2856,6013.8530
5851.3008,6040.5679
5851.3159,6176.3496
5851.3306,6176.3496
5851.3457,6041.0796
5851.3608,5982.3691
5851.3760,5988.5649
5851.3906,6009.2363
5851.4058,6009.2363
5851.4209,6122.8105
5851.4355,6157.8530
5851.4507,6094.4756
5851.4658,5945.2798
5851.4810,5945.2798
5851.4956,5969.7144
5851.5107,5974.6338
5851.5259,5943.2212
5851.5405,5889.0449
5851.5557,5889.0449
5851.5708,6006.6074
5851.5859,6019.3862
5851.6006,6015.5513
5851.6157,6010.6152
5851.6309,6010.6152
5851.6455,5973.4292
5851.6606,5972.3911
5851.6758,5898.1621
5851.6909,5826.4971
5851.7056,5832.0259
5851.7207,5949.1812
5851.7358,5949.1812
5851.7510,5986.3667
5851.7656,6013.1094
5851.7808,5976.5752
5851.7959,5705.1353
5851.8105,5705.1353
5851.8257,5980.6655
5851.8408,6125.2075
5851.8560,6101.0732
5851.8706,6000.5024
5851.8857,6000.5024
5851.9009,5968.7920
5851.9155,5957.1519
5851.9307,5974.3516
5851.9458,6020.9087
5851.9609,6020.9087
5851.9756,5964.0430
5851.9907,5950.5649
5852.0059,6007.6929
5852.0205,6115.0308
5852.0356,6115.0308
5852.0508,6186.7114
5852.0659,6195.8755
5852.0806,6174.1650
5852.0957,6144.9448
5852.1108,6144.9448
5852.1260,6013.5684
5852.1406,6008.9785
5852.1558,5968.5010
5852.1709,5929.0688
5852.1855,5928.3066
5852.2007,5912.9165
5852.2158,5912.9165
5852.2310,5915.8506
5852.2456,5917.9058
5852.2607,5911.6836
5852.2759,5869.8438
5852.2905,5869.8438
5852.3057,6005.5991
5852.3208,6072.1299
5852.3359,6074.4087
5852.3506,6082.8237
5852.3657,6082.8237
5852.3809,6085.5635
5852.3955,6086.4512
5852.4106,6132.5137
5852.4258,6240.9980
5852.4409,6240.9980
5852.4556,5959.4326
5852.4707,5906.2134
5852.4858,5964.4893
5852.5010,6057.8320
5852.5156,6057.8320
5852.5308,6199.6768
5852.5459,6210.6792
5852.5605,6114.5459
5852.5757,6007.0112
5852.5908,6005.5273
5852.6060,5916.2070
5852.6206,5916.2070
5852.6357,5812.4834
5852.6509,5731.3184
5852.6655,5688.4888
5852.6807,5327.3047
5852.6958,5327.3047
5852.7109,5144.4834
5852.7256,5046.6240
5852.7407,5002.2197
5852.7559,4821.2485
5852.7705,4821.2485
5852.7856,4913.1304
5852.8008,4944.9053
5852.8159,5017.3252
5852.8306,5195.1602
5852.8457,5195.1602
5852.8608,5586.9844
5852.8760,5663.8096
5852.8906,5740.9028
5852.9058,5865.0488
5852.9209,5865.0488
5852.9355,5869.6089
5852.9507,5869.9497
5852.9658,5895.2227
5852.9810,5922.8052
5852.9956,5922.3374
5853.0107,5904.9312
5853.0259,5904.9312
5853.0405,5979.5552
5853.0557,6034.8154
5853.0708,6036.8633
5853.0859,6051.4312
5853.1006,6051.4312
5853.1157,6008.3257
5853.1309,5987.3140
5853.1455,5982.2783
5853.1606,5964.5977
5853.1758,5964.5977
5853.1909,6021.9238
5853.2056,6038.9131
5853.2207,6010.6865
5853.2358,5951.1016
5853.2510,5951.1016
5853.2656,5911.6533
5853.2808,5905.8535
5853.2959,5904.6665
5853.3105,5903.0449
5853.3257,5903.0449
5853.3408,5980.2334
5853.3560,5982.3247
5853.3706,6051.7119
5853.3857,6114.4849
5853.4009,6106.9204
5853.4155,6015.9429
5853.4307,6015.9429
5853.4458,5925.8511
5853.4609,5872.6758
5853.4756,5879.6992
5853.4907,5911.4248
5853.5059,5911.4248
5853.5205,5853.5767
5853.5356,5832.6133
5853.5508,5911.3354
5853.5659,6106.8159
5853.5806,6106.8159
5853.5957,5954.8213
5853.6108,5925.9819
5853.6260,5870.1201
5853.6406,5784.3032
5853.6558,5784.3032
5853.6709,5701.2852
5853.6855,5696.7671
5853.7007,5746.7207
5853.7158,5796.1133
5853.7310,5802.9336
5853.7456,5914.5171
5853.7607,5914.5171
5853.7759,5915.6191
5853.7905,5916.3154
5853.8057,5923.7944
5853.8208,5960.7891
5853.8359,5960.7891
5853.8506,6041.7798
5853.8657,6072.6597
5853.8809,6051.7144
5853.8955,5997.8813
5853.9106,5997.8813
5853.9258,6014.5464
5853.9409,6017.8022
5853.9556,5992.3599
5853.9707,5953.1235
5853.9858,5953.1235
5854.0010,5941.0469
5854.0156,5940.4180
5854.0308,5964.2896
5854.0459,5987.4097
5854.0605,5971.9375
5854.0757,5752.3198
5854.0908,5752.3198
5854.1060,5519.3257
5854.1206,5378.9150
5854.1357,5287.5767
5854.1509,4878.3438
5854.1655,4878.3438
5854.1807,4266.6284
5854.1958,4053.1558
5854.2109,4022.4338
5854.2256,3950.9116
5854.2407,3950.9116
5854.2559,4206.8779
5854.2705,4248.5503
5854.2856,4479.3867
5854.3008,4798.3682
5854.3159,4798.3682
5854.3306,5273.7026
5854.3457,5283.3872
5854.3608,5452.8462
5854.3760,5596.8745
5854.3906,5626.1235
5854.4058,5885.2471
5854.4209,5885.2471
5854.4355,6049.5776
5854.4507,6133.2432
5854.4658,6096.7129
5854.4810,5970.2910
5854.4956,5970.2910
5854.5107,6004.5156
5854.5259,6013.8301
5854.5405,6072.9351
5854.5557,6183.5312
5854.5708,6183.5312
5854.5859,6166.7461
5854.6006,6165.1030
5854.6157,6079.1846
5854.6309,5983.7446
5854.6455,5988.5659
5854.6606,6114.0830
5854.6758,6114.0830
5854.6909,6070.4644
5854.7056,6041.4546
